Time(sec)	CellId	BwpId	txStreamId 	IMSI	rxStreamId	pathLoss(dB)
0.0599375	1	0	0	5	0	-81.1242
0.0599375	1	0	0	6	0	-80.8887
0.0599375	1	0	0	7	0	-80.9761
0.0599375	1	0	0	8	0	-80.9118
0.059942	1	0	0	1	0	-81.3827
0.059942	1	0	0	2	0	-81.4474
0.059942	1	0	0	3	0	-81.1762
0.059942	1	0	0	4	0	-81.3384
0.059942	1	0	0	5	0	-81.1242
0.059942	1	0	0	6	0	-80.8887
0.059942	1	0	0	7	0	-80.9761
0.059942	1	0	0	8	0	-80.9118
0.06	1	0	0	1	0	-81.3827
0.06	1	0	0	2	0	-81.4474
0.06	1	0	0	3	0	-81.1762
0.06	1	0	0	4	0	-81.3384
0.06	1	0	0	5	0	-81.1242
0.06	1	0	0	6	0	-80.8887
0.06	1	0	0	7	0	-80.9761
0.06	1	0	0	8	0	-80.9118
0.0603125	1	0	0	1	0	-81.3827
0.0603125	1	0	0	2	0	-81.4474
0.0603125	1	0	0	3	0	-81.1762
0.0603125	1	0	0	4	0	-81.3384
0.0603125	1	0	0	5	0	-81.1242
0.0603125	1	0	0	6	0	-80.8887
0.0603125	1	0	0	7	0	-80.9761
0.0603125	1	0	0	8	0	-80.9118
0.061375	1	0	0	1	0	-81.3827
0.061375	1	0	0	2	0	-81.4474
0.061375	1	0	0	3	0	-81.1762
0.061375	1	0	0	4	0	-81.3384
0.061375	1	0	0	5	0	-81.1242
0.061375	1	0	0	6	0	-80.8887
0.061375	1	0	0	7	0	-80.9761
0.061375	1	0	0	8	0	-80.9118
0.0615	1	0	0	1	0	-81.3827
0.0615	1	0	0	2	0	-81.4474
0.0615	1	0	0	3	0	-81.1762
0.0615	1	0	0	4	0	-81.3384
0.0615	1	0	0	5	0	-81.1242
0.0615	1	0	0	6	0	-80.8887
0.0615	1	0	0	7	0	-80.9761
0.0615	1	0	0	8	0	-80.9118
0.0625625	1	0	0	1	0	-81.3827
0.0625625	1	0	0	2	0	-81.4474
0.0625625	1	0	0	3	0	-81.1762
0.0625625	1	0	0	4	0	-81.3384
0.0625625	1	0	0	5	0	-81.1242
0.0625625	1	0	0	6	0	-80.8887
0.0625625	1	0	0	7	0	-80.9761
0.0625625	1	0	0	8	0	-80.9118
0.06275	1	0	0	1	0	-81.3827
0.06275	1	0	0	2	0	-81.4474
0.06275	1	0	0	3	0	-81.1762
0.06275	1	0	0	4	0	-81.3384
0.06275	1	0	0	5	0	-81.1242
0.06275	1	0	0	6	0	-80.8887
0.06275	1	0	0	7	0	-80.9761
0.06275	1	0	0	8	0	-80.9118
0.0634375	1	0	0	1	0	-81.3827
0.0634375	1	0	0	2	0	-81.4474
0.0634375	1	0	0	3	0	-81.1762
0.0634375	1	0	0	4	0	-81.3384
0.0634375	1	0	0	5	0	-81.1242
0.0634375	1	0	0	6	0	-80.8887
0.0634375	1	0	0	7	0	-80.9761
0.0634375	1	0	0	8	0	-80.9118
0.06375	1	0	0	1	0	-81.3827
0.06375	1	0	0	2	0	-81.4474
0.06375	1	0	0	3	0	-81.1762
0.06375	1	0	0	4	0	-81.3384
0.06375	1	0	0	5	0	-81.1242
0.06375	1	0	0	6	0	-80.8887
0.06375	1	0	0	7	0	-80.9761
0.06375	1	0	0	8	0	-80.9118
0.064125	1	0	0	1	0	-81.3827
0.064125	1	0	0	2	0	-81.4474
0.064125	1	0	0	3	0	-81.1762
0.064125	1	0	0	4	0	-81.3384
0.064125	1	0	0	5	0	-81.1242
0.064125	1	0	0	6	0	-80.8887
0.064125	1	0	0	7	0	-80.9761
0.064125	1	0	0	8	0	-80.9118
0.065	1	0	0	1	0	-81.3827
0.065	1	0	0	2	0	-81.4474
0.065	1	0	0	3	0	-81.1762
0.065	1	0	0	4	0	-81.3384
0.065	1	0	0	5	0	-81.1242
0.065	1	0	0	6	0	-80.8887
0.065	1	0	0	7	0	-80.9761
0.065	1	0	0	8	0	-80.9118
0.0653125	1	0	0	1	0	-81.3827
0.0653125	1	0	0	2	0	-81.4474
0.0653125	1	0	0	3	0	-81.1762
0.0653125	1	0	0	4	0	-81.3384
0.0653125	1	0	0	5	0	-81.1242
0.0653125	1	0	0	6	0	-80.8887
0.0653125	1	0	0	7	0	-80.9761
0.0653125	1	0	0	8	0	-80.9118
0.0655	1	0	0	1	0	-81.3827
0.0655	1	0	0	2	0	-81.4474
0.0655	1	0	0	3	0	-81.1762
0.0655	1	0	0	4	0	-81.3384
0.0655	1	0	0	5	0	-81.1242
0.0655	1	0	0	6	0	-80.8887
0.0655	1	0	0	7	0	-80.9761
0.0655	1	0	0	8	0	-80.9118
0.0655045	1	0	0	1	0	-81.3827
0.0655045	1	0	0	2	0	-81.4474
0.0655045	1	0	0	3	0	-81.1762
0.0655045	1	0	0	4	0	-81.3384
0.0655045	1	0	0	5	0	-81.1242
0.0655045	1	0	0	6	0	-80.8887
0.0655045	1	0	0	7	0	-80.9761
0.0655045	1	0	0	8	0	-80.9118
0.066375	1	0	0	1	0	-81.3827
0.066375	1	0	0	2	0	-81.4474
0.066375	1	0	0	3	0	-81.1762
0.066375	1	0	0	4	0	-81.3384
0.066375	1	0	0	5	0	-81.1242
0.066375	1	0	0	6	0	-80.8887
0.066375	1	0	0	7	0	-80.9761
0.066375	1	0	0	8	0	-80.9118
0.0665	1	0	0	1	0	-81.3827
0.0665	1	0	0	2	0	-81.4474
0.0665	1	0	0	3	0	-81.1762
0.0665	1	0	0	4	0	-81.3384
0.0665	1	0	0	5	0	-81.1242
0.0665	1	0	0	6	0	-80.8887
0.0665	1	0	0	7	0	-80.9761
0.0665	1	0	0	8	0	-80.9118
0.0675625	1	0	0	1	0	-81.3827
0.0675625	1	0	0	2	0	-81.4474
0.0675625	1	0	0	3	0	-81.1762
0.0675625	1	0	0	4	0	-81.3384
0.0675625	1	0	0	5	0	-81.1242
0.0675625	1	0	0	6	0	-80.8887
0.0675625	1	0	0	7	0	-80.9761
0.0675625	1	0	0	8	0	-80.9118
0.06775	1	0	0	1	0	-81.3827
0.06775	1	0	0	2	0	-81.4474
0.06775	1	0	0	3	0	-81.1762
0.06775	1	0	0	4	0	-81.3384
0.06775	1	0	0	5	0	-81.1242
0.06775	1	0	0	6	0	-80.8887
0.06775	1	0	0	7	0	-80.9761
0.06775	1	0	0	8	0	-80.9118
0.0684375	1	0	0	1	0	-81.3827
0.0684375	1	0	0	2	0	-81.4474
0.0684375	1	0	0	3	0	-81.1762
0.0684375	1	0	0	4	0	-81.3384
0.0684375	1	0	0	5	0	-81.1242
0.0684375	1	0	0	6	0	-80.8887
0.0684375	1	0	0	7	0	-80.9761
0.0684375	1	0	0	8	0	-80.9118
0.06875	1	0	0	1	0	-81.3827
0.06875	1	0	0	2	0	-81.4474
0.06875	1	0	0	3	0	-81.1762
0.06875	1	0	0	4	0	-81.3384
0.06875	1	0	0	5	0	-81.1242
0.06875	1	0	0	6	0	-80.8887
0.06875	1	0	0	7	0	-80.9761
0.06875	1	0	0	8	0	-80.9118
0.069125	1	0	0	1	0	-81.3827
0.069125	1	0	0	2	0	-81.4474
0.069125	1	0	0	3	0	-81.1762
0.069125	1	0	0	4	0	-81.3384
0.069125	1	0	0	5	0	-81.1242
0.069125	1	0	0	6	0	-80.8887
0.069125	1	0	0	7	0	-80.9761
0.069125	1	0	0	8	0	-80.9118
0.07	1	0	0	1	0	-81.3827
0.07	1	0	0	2	0	-81.4474
0.07	1	0	0	3	0	-81.1762
0.07	1	0	0	4	0	-81.3384
0.07	1	0	0	5	0	-81.1242
0.07	1	0	0	6	0	-80.8887
0.07	1	0	0	7	0	-80.9761
0.07	1	0	0	8	0	-80.9118
0.0703125	1	0	0	1	0	-81.3827
0.0703125	1	0	0	2	0	-81.4474
0.0703125	1	0	0	3	0	-81.1762
0.0703125	1	0	0	4	0	-81.3384
0.0703125	1	0	0	5	0	-81.1242
0.0703125	1	0	0	6	0	-80.8887
0.0703125	1	0	0	7	0	-80.9761
0.0703125	1	0	0	8	0	-80.9118
0.071375	1	0	0	1	0	-81.3827
0.071375	1	0	0	2	0	-81.4474
0.071375	1	0	0	3	0	-81.1762
0.071375	1	0	0	4	0	-81.3384
0.071375	1	0	0	5	0	-81.1242
0.071375	1	0	0	6	0	-80.8887
0.071375	1	0	0	7	0	-80.9761
0.071375	1	0	0	8	0	-80.9118
0.0715	1	0	0	1	0	-81.3827
0.0715	1	0	0	2	0	-81.4474
0.0715	1	0	0	3	0	-81.1762
0.0715	1	0	0	4	0	-81.3384
0.0715	1	0	0	5	0	-81.1242
0.0715	1	0	0	6	0	-80.8887
0.0715	1	0	0	7	0	-80.9761
0.0715	1	0	0	8	0	-80.9118
0.0725625	1	0	0	1	0	-81.3827
0.0725625	1	0	0	2	0	-81.4474
0.0725625	1	0	0	3	0	-81.1762
0.0725625	1	0	0	4	0	-81.3384
0.0725625	1	0	0	5	0	-81.1242
0.0725625	1	0	0	6	0	-80.8887
0.0725625	1	0	0	7	0	-80.9761
0.0725625	1	0	0	8	0	-80.9118
0.07275	1	0	0	1	0	-81.3827
0.07275	1	0	0	2	0	-81.4474
0.07275	1	0	0	3	0	-81.1762
0.07275	1	0	0	4	0	-81.3384
0.07275	1	0	0	5	0	-81.1242
0.07275	1	0	0	6	0	-80.8887
0.07275	1	0	0	7	0	-80.9761
0.07275	1	0	0	8	0	-80.9118
0.0734375	1	0	0	1	0	-81.3827
0.0734375	1	0	0	2	0	-81.4474
0.0734375	1	0	0	3	0	-81.1762
0.0734375	1	0	0	4	0	-81.3384
0.0734375	1	0	0	5	0	-81.1242
0.0734375	1	0	0	6	0	-80.8887
0.0734375	1	0	0	7	0	-80.9761
0.0734375	1	0	0	8	0	-80.9118
0.07375	1	0	0	1	0	-81.3827
0.07375	1	0	0	2	0	-81.4474
0.07375	1	0	0	3	0	-81.1762
0.07375	1	0	0	4	0	-81.3384
0.07375	1	0	0	5	0	-81.1242
0.07375	1	0	0	6	0	-80.8887
0.07375	1	0	0	7	0	-80.9761
0.07375	1	0	0	8	0	-80.9118
0.074125	1	0	0	1	0	-81.3827
0.074125	1	0	0	2	0	-81.4474
0.074125	1	0	0	3	0	-81.1762
0.074125	1	0	0	4	0	-81.3384
0.074125	1	0	0	5	0	-81.1242
0.074125	1	0	0	6	0	-80.8887
0.074125	1	0	0	7	0	-80.9761
0.074125	1	0	0	8	0	-80.9118
0.075	1	0	0	1	0	-81.3827
0.075	1	0	0	2	0	-81.4474
0.075	1	0	0	3	0	-81.1762
0.075	1	0	0	4	0	-81.3384
0.075	1	0	0	5	0	-81.1242
0.075	1	0	0	6	0	-80.8887
0.075	1	0	0	7	0	-80.9761
0.075	1	0	0	8	0	-80.9118
0.0753125	1	0	0	1	0	-81.3827
0.0753125	1	0	0	2	0	-81.4474
0.0753125	1	0	0	3	0	-81.1762
0.0753125	1	0	0	4	0	-81.3384
0.0753125	1	0	0	5	0	-81.1242
0.0753125	1	0	0	6	0	-80.8887
0.0753125	1	0	0	7	0	-80.9761
0.0753125	1	0	0	8	0	-80.9118
0.076375	1	0	0	1	0	-81.3827
0.076375	1	0	0	2	0	-81.4474
0.076375	1	0	0	3	0	-81.1762
0.076375	1	0	0	4	0	-81.3384
0.076375	1	0	0	5	0	-81.1242
0.076375	1	0	0	6	0	-80.8887
0.076375	1	0	0	7	0	-80.9761
0.076375	1	0	0	8	0	-80.9118
0.0765	1	0	0	1	0	-81.3827
0.0765	1	0	0	2	0	-81.4474
0.0765	1	0	0	3	0	-81.1762
0.0765	1	0	0	4	0	-81.3384
0.0765	1	0	0	5	0	-81.1242
0.0765	1	0	0	6	0	-80.8887
0.0765	1	0	0	7	0	-80.9761
0.0765	1	0	0	8	0	-80.9118
0.0775625	1	0	0	1	0	-81.3827
0.0775625	1	0	0	2	0	-81.4474
0.0775625	1	0	0	3	0	-81.1762
0.0775625	1	0	0	4	0	-81.3384
0.0775625	1	0	0	5	0	-81.1242
0.0775625	1	0	0	6	0	-80.8887
0.0775625	1	0	0	7	0	-80.9761
0.0775625	1	0	0	8	0	-80.9118
0.07775	1	0	0	1	0	-81.3827
0.07775	1	0	0	2	0	-81.4474
0.07775	1	0	0	3	0	-81.1762
0.07775	1	0	0	4	0	-81.3384
0.07775	1	0	0	5	0	-81.1242
0.07775	1	0	0	6	0	-80.8887
0.07775	1	0	0	7	0	-80.9761
0.07775	1	0	0	8	0	-80.9118
0.078	1	0	0	1	0	-81.3827
0.078	1	0	0	2	0	-81.4474
0.078	1	0	0	3	0	-81.1762
0.078	1	0	0	4	0	-81.3384
0.078	1	0	0	5	0	-81.1242
0.078	1	0	0	6	0	-80.8887
0.078	1	0	0	7	0	-80.9761
0.078	1	0	0	8	0	-80.9118
0.0780045	1	0	0	1	0	-81.3827
0.0780045	1	0	0	2	0	-81.4474
0.0780045	1	0	0	3	0	-81.1762
0.0780045	1	0	0	4	0	-81.3384
0.0780045	1	0	0	5	0	-81.1242
0.0780045	1	0	0	6	0	-80.8887
0.0780045	1	0	0	7	0	-80.9761
0.0780045	1	0	0	8	0	-80.9118
0.0784375	1	0	0	1	0	-81.3827
0.0784375	1	0	0	2	0	-81.4474
0.0784375	1	0	0	3	0	-81.1762
0.0784375	1	0	0	4	0	-81.3384
0.0784375	1	0	0	5	0	-81.1242
0.0784375	1	0	0	6	0	-80.8887
0.0784375	1	0	0	7	0	-80.9761
0.0784375	1	0	0	8	0	-80.9118
0.07875	1	0	0	1	0	-81.3827
0.07875	1	0	0	2	0	-81.4474
0.07875	1	0	0	3	0	-81.1762
0.07875	1	0	0	4	0	-81.3384
0.07875	1	0	0	5	0	-81.1242
0.07875	1	0	0	6	0	-80.8887
0.07875	1	0	0	7	0	-80.9761
0.07875	1	0	0	8	0	-80.9118
0.079125	1	0	0	1	0	-81.3827
0.079125	1	0	0	2	0	-81.4474
0.079125	1	0	0	3	0	-81.1762
0.079125	1	0	0	4	0	-81.3384
0.079125	1	0	0	5	0	-81.1242
0.079125	1	0	0	6	0	-80.8887
0.079125	1	0	0	7	0	-80.9761
0.079125	1	0	0	8	0	-80.9118
0.08	1	0	0	1	0	-81.3827
0.08	1	0	0	2	0	-81.4474
0.08	1	0	0	3	0	-81.1762
0.08	1	0	0	4	0	-81.3384
0.08	1	0	0	5	0	-81.1242
0.08	1	0	0	6	0	-80.8887
0.08	1	0	0	7	0	-80.9761
0.08	1	0	0	8	0	-80.9118
0.0803125	1	0	0	1	0	-81.3827
0.0803125	1	0	0	2	0	-81.4474
0.0803125	1	0	0	3	0	-81.1762
0.0803125	1	0	0	4	0	-81.3384
0.0803125	1	0	0	5	0	-81.1242
0.0803125	1	0	0	6	0	-80.8887
0.0803125	1	0	0	7	0	-80.9761
0.0803125	1	0	0	8	0	-80.9118
0.081375	1	0	0	1	0	-81.3827
0.081375	1	0	0	2	0	-81.4474
0.081375	1	0	0	3	0	-81.1762
0.081375	1	0	0	4	0	-81.3384
0.081375	1	0	0	5	0	-81.1242
0.081375	1	0	0	6	0	-80.8887
0.081375	1	0	0	7	0	-80.9761
0.081375	1	0	0	8	0	-80.9118
0.0815	1	0	0	1	0	-81.3827
0.0815	1	0	0	2	0	-81.4474
0.0815	1	0	0	3	0	-81.1762
0.0815	1	0	0	4	0	-81.3384
0.0815	1	0	0	5	0	-81.1242
0.0815	1	0	0	6	0	-80.8887
0.0815	1	0	0	7	0	-80.9761
0.0815	1	0	0	8	0	-80.9118
0.0825625	1	0	0	1	0	-81.3827
0.0825625	1	0	0	2	0	-81.4474
0.0825625	1	0	0	3	0	-81.1762
0.0825625	1	0	0	4	0	-81.3384
0.0825625	1	0	0	5	0	-81.1242
0.0825625	1	0	0	6	0	-80.8887
0.0825625	1	0	0	7	0	-80.9761
0.0825625	1	0	0	8	0	-80.9118
0.08275	1	0	0	1	0	-81.3827
0.08275	1	0	0	2	0	-81.4474
0.08275	1	0	0	3	0	-81.1762
0.08275	1	0	0	4	0	-81.3384
0.08275	1	0	0	5	0	-81.1242
0.08275	1	0	0	6	0	-80.8887
0.08275	1	0	0	7	0	-80.9761
0.08275	1	0	0	8	0	-80.9118
0.0834375	1	0	0	1	0	-81.3827
0.0834375	1	0	0	2	0	-81.4474
0.0834375	1	0	0	3	0	-81.1762
0.0834375	1	0	0	4	0	-81.3384
0.0834375	1	0	0	5	0	-81.1242
0.0834375	1	0	0	6	0	-80.8887
0.0834375	1	0	0	7	0	-80.9761
0.0834375	1	0	0	8	0	-80.9118
0.08375	1	0	0	1	0	-81.3827
0.08375	1	0	0	2	0	-81.4474
0.08375	1	0	0	3	0	-81.1762
0.08375	1	0	0	4	0	-81.3384
0.08375	1	0	0	5	0	-81.1242
0.08375	1	0	0	6	0	-80.8887
0.08375	1	0	0	7	0	-80.9761
0.08375	1	0	0	8	0	-80.9118
0.084125	1	0	0	1	0	-81.3827
0.084125	1	0	0	2	0	-81.4474
0.084125	1	0	0	3	0	-81.1762
0.084125	1	0	0	4	0	-81.3384
0.084125	1	0	0	5	0	-81.1242
0.084125	1	0	0	6	0	-80.8887
0.084125	1	0	0	7	0	-80.9761
0.084125	1	0	0	8	0	-80.9118
0.085	1	0	0	1	0	-81.3827
0.085	1	0	0	2	0	-81.4474
0.085	1	0	0	3	0	-81.1762
0.085	1	0	0	4	0	-81.3384
0.085	1	0	0	5	0	-81.1242
0.085	1	0	0	6	0	-80.8887
0.085	1	0	0	7	0	-80.9761
0.085	1	0	0	8	0	-80.9118
0.0853125	1	0	0	1	0	-81.3827
0.0853125	1	0	0	2	0	-81.4474
0.0853125	1	0	0	3	0	-81.1762
0.0853125	1	0	0	4	0	-81.3384
0.0853125	1	0	0	5	0	-81.1242
0.0853125	1	0	0	6	0	-80.8887
0.0853125	1	0	0	7	0	-80.9761
0.0853125	1	0	0	8	0	-80.9118
0.086375	1	0	0	1	0	-81.3827
0.086375	1	0	0	2	0	-81.4474
0.086375	1	0	0	3	0	-81.1762
0.086375	1	0	0	4	0	-81.3384
0.086375	1	0	0	5	0	-81.1242
0.086375	1	0	0	6	0	-80.8887
0.086375	1	0	0	7	0	-80.9761
0.086375	1	0	0	8	0	-80.9118
0.0865	1	0	0	1	0	-81.3827
0.0865	1	0	0	2	0	-81.4474
0.0865	1	0	0	3	0	-81.1762
0.0865	1	0	0	4	0	-81.3384
0.0865	1	0	0	5	0	-81.1242
0.0865	1	0	0	6	0	-80.8887
0.0865	1	0	0	7	0	-80.9761
0.0865	1	0	0	8	0	-80.9118
0.0875625	1	0	0	1	0	-81.3827
0.0875625	1	0	0	2	0	-81.4474
0.0875625	1	0	0	3	0	-81.1762
0.0875625	1	0	0	4	0	-81.3384
0.0875625	1	0	0	5	0	-81.1242
0.0875625	1	0	0	6	0	-80.8887
0.0875625	1	0	0	7	0	-80.9761
0.0875625	1	0	0	8	0	-80.9118
0.08775	1	0	0	1	0	-81.3827
0.08775	1	0	0	2	0	-81.4474
0.08775	1	0	0	3	0	-81.1762
0.08775	1	0	0	4	0	-81.3384
0.08775	1	0	0	5	0	-81.1242
0.08775	1	0	0	6	0	-80.8887
0.08775	1	0	0	7	0	-80.9761
0.08775	1	0	0	8	0	-80.9118
0.0884375	1	0	0	1	0	-81.3827
0.0884375	1	0	0	2	0	-81.4474
0.0884375	1	0	0	3	0	-81.1762
0.0884375	1	0	0	4	0	-81.3384
0.0884375	1	0	0	5	0	-81.1242
0.0884375	1	0	0	6	0	-80.8887
0.0884375	1	0	0	7	0	-80.9761
0.0884375	1	0	0	8	0	-80.9118
0.08875	1	0	0	1	0	-81.3827
0.08875	1	0	0	2	0	-81.4474
0.08875	1	0	0	3	0	-81.1762
0.08875	1	0	0	4	0	-81.3384
0.08875	1	0	0	5	0	-81.1242
0.08875	1	0	0	6	0	-80.8887
0.08875	1	0	0	7	0	-80.9761
0.08875	1	0	0	8	0	-80.9118
0.089125	1	0	0	1	0	-81.3827
0.089125	1	0	0	2	0	-81.4474
0.089125	1	0	0	3	0	-81.1762
0.089125	1	0	0	4	0	-81.3384
0.089125	1	0	0	5	0	-81.1242
0.089125	1	0	0	6	0	-80.8887
0.089125	1	0	0	7	0	-80.9761
0.089125	1	0	0	8	0	-80.9118
0.09	1	0	0	1	0	-81.3827
0.09	1	0	0	2	0	-81.4474
0.09	1	0	0	3	0	-81.1762
0.09	1	0	0	4	0	-81.3384
0.09	1	0	0	5	0	-81.1242
0.09	1	0	0	6	0	-80.8887
0.09	1	0	0	7	0	-80.9761
0.09	1	0	0	8	0	-80.9118
0.0903125	1	0	0	1	0	-81.3827
0.0903125	1	0	0	2	0	-81.4474
0.0903125	1	0	0	3	0	-81.1762
0.0903125	1	0	0	4	0	-81.3384
0.0903125	1	0	0	5	0	-81.1242
0.0903125	1	0	0	6	0	-80.8887
0.0903125	1	0	0	7	0	-80.9761
0.0903125	1	0	0	8	0	-80.9118
0.0905	1	0	0	1	0	-81.3827
0.0905	1	0	0	2	0	-81.4474
0.0905	1	0	0	3	0	-81.1762
0.0905	1	0	0	4	0	-81.3384
0.0905	1	0	0	5	0	-81.1242
0.0905	1	0	0	6	0	-80.8887
0.0905	1	0	0	7	0	-80.9761
0.0905	1	0	0	8	0	-80.9118
0.0905045	1	0	0	1	0	-81.3827
0.0905045	1	0	0	2	0	-81.4474
0.0905045	1	0	0	3	0	-81.1762
0.0905045	1	0	0	4	0	-81.3384
0.0905045	1	0	0	5	0	-81.1242
0.0905045	1	0	0	6	0	-80.8887
0.0905045	1	0	0	7	0	-80.9761
0.0905045	1	0	0	8	0	-80.9118
0.091375	1	0	0	1	0	-81.3827
0.091375	1	0	0	2	0	-81.4474
0.091375	1	0	0	3	0	-81.1762
0.091375	1	0	0	4	0	-81.3384
0.091375	1	0	0	5	0	-81.1242
0.091375	1	0	0	6	0	-80.8887
0.091375	1	0	0	7	0	-80.9761
0.091375	1	0	0	8	0	-80.9118
0.0915	1	0	0	1	0	-81.3827
0.0915	1	0	0	2	0	-81.4474
0.0915	1	0	0	3	0	-81.1762
0.0915	1	0	0	4	0	-81.3384
0.0915	1	0	0	5	0	-81.1242
0.0915	1	0	0	6	0	-80.8887
0.0915	1	0	0	7	0	-80.9761
0.0915	1	0	0	8	0	-80.9118
0.0925625	1	0	0	1	0	-81.3827
0.0925625	1	0	0	2	0	-81.4474
0.0925625	1	0	0	3	0	-81.1762
0.0925625	1	0	0	4	0	-81.3384
0.0925625	1	0	0	5	0	-81.1242
0.0925625	1	0	0	6	0	-80.8887
0.0925625	1	0	0	7	0	-80.9761
0.0925625	1	0	0	8	0	-80.9118
0.09275	1	0	0	1	0	-81.3827
0.09275	1	0	0	2	0	-81.4474
0.09275	1	0	0	3	0	-81.1762
0.09275	1	0	0	4	0	-81.3384
0.09275	1	0	0	5	0	-81.1242
0.09275	1	0	0	6	0	-80.8887
0.09275	1	0	0	7	0	-80.9761
0.09275	1	0	0	8	0	-80.9118
0.0934375	1	0	0	1	0	-81.3827
0.0934375	1	0	0	2	0	-81.4474
0.0934375	1	0	0	3	0	-81.1762
0.0934375	1	0	0	4	0	-81.3384
0.0934375	1	0	0	5	0	-81.1242
0.0934375	1	0	0	6	0	-80.8887
0.0934375	1	0	0	7	0	-80.9761
0.0934375	1	0	0	8	0	-80.9118
0.093442	1	0	0	1	0	-81.3827
0.093442	1	0	0	2	0	-81.4474
0.093442	1	0	0	3	0	-81.1762
0.093442	1	0	0	4	0	-81.3384
0.093442	1	0	0	5	0	-81.1242
0.093442	1	0	0	6	0	-80.8887
0.093442	1	0	0	7	0	-80.9761
0.093442	1	0	0	8	0	-80.9118
0.09375	1	0	0	1	0	-81.3827
0.09375	1	0	0	2	0	-81.4474
0.09375	1	0	0	3	0	-81.1762
0.09375	1	0	0	4	0	-81.3384
0.09375	1	0	0	5	0	-81.1242
0.09375	1	0	0	6	0	-80.8887
0.09375	1	0	0	7	0	-80.9761
0.09375	1	0	0	8	0	-80.9118
0.094125	1	0	0	1	0	-81.3827
0.094125	1	0	0	2	0	-81.4474
0.094125	1	0	0	3	0	-81.1762
0.094125	1	0	0	4	0	-81.3384
0.094125	1	0	0	5	0	-81.1242
0.094125	1	0	0	6	0	-80.8887
0.094125	1	0	0	7	0	-80.9761
0.094125	1	0	0	8	0	-80.9118
0.095	1	0	0	1	0	-81.3827
0.095	1	0	0	2	0	-81.4474
0.095	1	0	0	3	0	-81.1762
0.095	1	0	0	4	0	-81.3384
0.095	1	0	0	5	0	-81.1242
0.095	1	0	0	6	0	-80.8887
0.095	1	0	0	7	0	-80.9761
0.095	1	0	0	8	0	-80.9118
0.0953125	1	0	0	1	0	-81.3827
0.0953125	1	0	0	2	0	-81.4474
0.0953125	1	0	0	3	0	-81.1762
0.0953125	1	0	0	4	0	-81.3384
0.0953125	1	0	0	5	0	-81.1242
0.0953125	1	0	0	6	0	-80.8887
0.0953125	1	0	0	7	0	-80.9761
0.0953125	1	0	0	8	0	-80.9118
0.096375	1	0	0	1	0	-81.3827
0.096375	1	0	0	2	0	-81.4474
0.096375	1	0	0	3	0	-81.1762
0.096375	1	0	0	4	0	-81.3384
0.096375	1	0	0	5	0	-81.1242
0.096375	1	0	0	6	0	-80.8887
0.096375	1	0	0	7	0	-80.9761
0.096375	1	0	0	8	0	-80.9118
0.0965	1	0	0	1	0	-81.3827
0.0965	1	0	0	2	0	-81.4474
0.0965	1	0	0	3	0	-81.1762
0.0965	1	0	0	4	0	-81.3384
0.0965	1	0	0	5	0	-81.1242
0.0965	1	0	0	6	0	-80.8887
0.0965	1	0	0	7	0	-80.9761
0.0965	1	0	0	8	0	-80.9118
0.0975625	1	0	0	1	0	-81.3827
0.0975625	1	0	0	2	0	-81.4474
0.0975625	1	0	0	3	0	-81.1762
0.0975625	1	0	0	4	0	-81.3384
0.0975625	1	0	0	5	0	-81.1242
0.0975625	1	0	0	6	0	-80.8887
0.0975625	1	0	0	7	0	-80.9761
0.0975625	1	0	0	8	0	-80.9118
0.097567	1	0	0	1	0	-81.3827
0.097567	1	0	0	2	0	-81.4474
0.097567	1	0	0	3	0	-81.1762
0.097567	1	0	0	4	0	-81.3384
0.097567	1	0	0	5	0	-81.1242
0.097567	1	0	0	6	0	-80.8887
0.097567	1	0	0	7	0	-80.9761
0.097567	1	0	0	8	0	-80.9118
0.09775	1	0	0	1	0	-81.3827
0.09775	1	0	0	2	0	-81.4474
0.09775	1	0	0	3	0	-81.1762
0.09775	1	0	0	4	0	-81.3384
0.09775	1	0	0	5	0	-81.1242
0.09775	1	0	0	6	0	-80.8887
0.09775	1	0	0	7	0	-80.9761
0.09775	1	0	0	8	0	-80.9118
0.0984375	1	0	0	1	0	-81.3827
0.0984375	1	0	0	2	0	-81.4474
0.0984375	1	0	0	3	0	-81.1762
0.0984375	1	0	0	4	0	-81.3384
0.0984375	1	0	0	5	0	-81.1242
0.0984375	1	0	0	6	0	-80.8887
0.0984375	1	0	0	7	0	-80.9761
0.0984375	1	0	0	8	0	-80.9118
0.09875	1	0	0	1	0	-81.3827
0.09875	1	0	0	2	0	-81.4474
0.09875	1	0	0	3	0	-81.1762
0.09875	1	0	0	4	0	-81.3384
0.09875	1	0	0	5	0	-81.1242
0.09875	1	0	0	6	0	-80.8887
0.09875	1	0	0	7	0	-80.9761
0.09875	1	0	0	8	0	-80.9118
0.099125	1	0	0	1	0	-81.3827
0.099125	1	0	0	2	0	-81.4474
0.099125	1	0	0	3	0	-81.1762
0.099125	1	0	0	4	0	-81.3384
0.099125	1	0	0	5	0	-81.1242
0.099125	1	0	0	6	0	-80.8887
0.099125	1	0	0	7	0	-80.9761
0.099125	1	0	0	8	0	-80.9118
0.1	1	0	0	1	0	-81.3827
0.1	1	0	0	2	0	-81.4474
0.1	1	0	0	3	0	-81.1762
0.1	1	0	0	4	0	-81.3384
0.1	1	0	0	5	0	-81.1242
