Time(sec)	CellId	BwpId	txStreamId 	IMSI	rxStreamId	pathLoss(dB)
0.371679	1	0	0	5	0	-81.1242
0.372741	1	0	0	2	0	-81.4474
0.372929	1	0	0	6	0	-80.8887
0.373616	1	0	0	1	0	-81.3827
0.373929	1	0	0	4	0	-81.3384
0.374304	1	0	0	7	0	-80.9761
0.375491	1	0	0	8	0	-80.9118
0.376554	1	0	0	3	0	-81.1762
0.376679	1	0	0	5	0	-81.1242
0.377741	1	0	0	2	0	-81.4474
0.377929	1	0	0	6	0	-80.8887
0.378616	1	0	0	1	0	-81.3827
0.378929	1	0	0	4	0	-81.3384
0.379304	1	0	0	7	0	-80.9761
0.380491	1	0	0	8	0	-80.9118
0.381554	1	0	0	3	0	-81.1762
0.381679	1	0	0	5	0	-81.1242
0.382741	1	0	0	2	0	-81.4474
0.382929	1	0	0	6	0	-80.8887
0.383616	1	0	0	1	0	-81.3827
0.383929	1	0	0	4	0	-81.3384
0.384304	1	0	0	7	0	-80.9761
0.384996	1	0	0	5	0	-81.1242
0.385058	1	0	0	5	0	-81.1242
0.385491	1	0	0	8	0	-80.9118
0.386554	1	0	0	3	0	-81.1762
0.386679	1	0	0	5	0	-81.1242
0.387741	1	0	0	2	0	-81.4474
0.387929	1	0	0	6	0	-80.8887
0.388616	1	0	0	1	0	-81.3827
0.388929	1	0	0	4	0	-81.3384
0.389304	1	0	0	7	0	-80.9761
0.390491	1	0	0	8	0	-80.9118
0.391554	1	0	0	3	0	-81.1762
0.391679	1	0	0	5	0	-81.1242
0.392741	1	0	0	2	0	-81.4474
0.392929	1	0	0	6	0	-80.8887
0.393616	1	0	0	1	0	-81.3827
0.393929	1	0	0	4	0	-81.3384
0.394304	1	0	0	7	0	-80.9761
0.395491	1	0	0	8	0	-80.9118
0.396554	1	0	0	3	0	-81.1762
0.396679	1	0	0	5	0	-81.1242
0.397741	1	0	0	2	0	-81.4474
0.397929	1	0	0	6	0	-80.8887
0.398616	1	0	0	1	0	-81.3827
0.398929	1	0	0	4	0	-81.3384
0.399304	1	0	0	7	0	-80.9761
0.400491	1	0	0	8	0	-80.9118
0.401554	1	0	0	3	0	-81.1762
0.401679	1	0	0	5	0	-81.1242
0.402741	1	0	0	2	0	-81.4474
0.402929	1	0	0	6	0	-80.8887
0.403616	1	0	0	1	0	-81.3827
0.403929	1	0	0	4	0	-81.3384
0.404304	1	0	0	7	0	-80.9761
0.405491	1	0	0	8	0	-80.9118
0.406554	1	0	0	3	0	-81.1762
0.406679	1	0	0	5	0	-81.1242
0.407741	1	0	0	2	0	-81.4474
0.407929	1	0	0	6	0	-80.8887
0.408616	1	0	0	1	0	-81.3827
0.408929	1	0	0	4	0	-81.3384
0.409304	1	0	0	7	0	-80.9761
0.410491	1	0	0	8	0	-80.9118
0.411183	1	0	0	5	0	-81.1242
0.411246	1	0	0	5	0	-81.1242
0.411554	1	0	0	3	0	-81.1762
0.411679	1	0	0	5	0	-81.1242
0.412741	1	0	0	2	0	-81.4474
0.412929	1	0	0	6	0	-80.8887
0.413616	1	0	0	1	0	-81.3827
0.413929	1	0	0	4	0	-81.3384
0.414304	1	0	0	7	0	-80.9761
0.415491	1	0	0	8	0	-80.9118
0.416554	1	0	0	3	0	-81.1762
0.416679	1	0	0	5	0	-81.1242
0.417741	1	0	0	2	0	-81.4474
0.417929	1	0	0	6	0	-80.8887
0.418616	1	0	0	1	0	-81.3827
0.418929	1	0	0	4	0	-81.3384
0.419304	1	0	0	7	0	-80.9761
0.420491	1	0	0	8	0	-80.9118
0.421554	1	0	0	3	0	-81.1762
0.421679	1	0	0	5	0	-81.1242
0.422741	1	0	0	2	0	-81.4474
0.422929	1	0	0	6	0	-80.8887
0.423616	1	0	0	1	0	-81.3827
0.423929	1	0	0	4	0	-81.3384
0.424304	1	0	0	7	0	-80.9761
0.424871	1	0	0	7	0	-80.9761
0.424933	1	0	0	7	0	-80.9761
0.425491	1	0	0	8	0	-80.9118
0.426554	1	0	0	3	0	-81.1762
0.426679	1	0	0	5	0	-81.1242
0.427741	1	0	0	2	0	-81.4474
0.427929	1	0	0	6	0	-80.8887
0.428616	1	0	0	1	0	-81.3827
0.428929	1	0	0	4	0	-81.3384
0.429304	1	0	0	7	0	-80.9761
0.430491	1	0	0	8	0	-80.9118
0.431554	1	0	0	3	0	-81.1762
0.431679	1	0	0	5	0	-81.1242
0.432741	1	0	0	2	0	-81.4474
0.432929	1	0	0	6	0	-80.8887
0.433616	1	0	0	1	0	-81.3827
0.433929	1	0	0	4	0	-81.3384
0.434304	1	0	0	7	0	-80.9761
0.435491	1	0	0	8	0	-80.9118
0.436554	1	0	0	3	0	-81.1762
0.436679	1	0	0	5	0	-81.1242
0.437308	1	0	0	7	0	-80.9761
0.437371	1	0	0	7	0	-80.9761
0.437433	1	0	0	5	0	-81.1242
0.437496	1	0	0	5	0	-81.1242
0.437741	1	0	0	2	0	-81.4474
0.437929	1	0	0	6	0	-80.8887
0.438616	1	0	0	1	0	-81.3827
0.438929	1	0	0	4	0	-81.3384
0.439304	1	0	0	7	0	-80.9761
0.440491	1	0	0	8	0	-80.9118
0.441554	1	0	0	3	0	-81.1762
0.441679	1	0	0	5	0	-81.1242
0.442741	1	0	0	2	0	-81.4474
0.442929	1	0	0	6	0	-80.8887
0.443616	1	0	0	1	0	-81.3827
0.443929	1	0	0	4	0	-81.3384
0.444304	1	0	0	7	0	-80.9761
0.445491	1	0	0	8	0	-80.9118
0.446554	1	0	0	3	0	-81.1762
0.446679	1	0	0	5	0	-81.1242
0.447741	1	0	0	2	0	-81.4474
0.447929	1	0	0	6	0	-80.8887
0.448616	1	0	0	1	0	-81.3827
0.448929	1	0	0	4	0	-81.3384
0.449304	1	0	0	7	0	-80.9761
0.449746	1	0	0	7	0	-80.9761
0.449808	1	0	0	7	0	-80.9761
0.450491	1	0	0	8	0	-80.9118
0.451554	1	0	0	3	0	-81.1762
0.451679	1	0	0	5	0	-81.1242
0.452741	1	0	0	2	0	-81.4474
0.452929	1	0	0	6	0	-80.8887
0.453616	1	0	0	1	0	-81.3827
0.453929	1	0	0	4	0	-81.3384
0.454304	1	0	0	7	0	-80.9761
0.455491	1	0	0	8	0	-80.9118
0.456554	1	0	0	3	0	-81.1762
0.456679	1	0	0	5	0	-81.1242
0.457308	1	0	0	7	0	-80.9761
0.457371	1	0	0	7	0	-80.9761
0.457741	1	0	0	2	0	-81.4474
0.457929	1	0	0	6	0	-80.8887
0.458616	1	0	0	1	0	-81.3827
0.458929	1	0	0	4	0	-81.3384
0.459304	1	0	0	7	0	-80.9761
0.460491	1	0	0	8	0	-80.9118
0.460808	1	0	0	7	0	-80.9761
0.460871	1	0	0	7	0	-80.9761
0.461554	1	0	0	3	0	-81.1762
0.461679	1	0	0	5	0	-81.1242
0.462741	1	0	0	2	0	-81.4474
0.462929	1	0	0	6	0	-80.8887
0.463616	1	0	0	1	0	-81.3827
0.463683	1	0	0	5	0	-81.1242
0.463746	1	0	0	5	0	-81.1242
0.463929	1	0	0	4	0	-81.3384
0.464304	1	0	0	7	0	-80.9761
0.465491	1	0	0	8	0	-80.9118
0.465933	1	0	0	7	0	-80.9761
0.465996	1	0	0	7	0	-80.9761
0.466554	1	0	0	3	0	-81.1762
0.466679	1	0	0	5	0	-81.1242
0.467741	1	0	0	2	0	-81.4474
0.467929	1	0	0	6	0	-80.8887
0.468616	1	0	0	1	0	-81.3827
0.468929	1	0	0	4	0	-81.3384
0.469304	1	0	0	7	0	-80.9761
0.469558	1	0	0	7	0	-80.9761
0.469621	1	0	0	7	0	-80.9761
0.470491	1	0	0	8	0	-80.9118
0.471554	1	0	0	3	0	-81.1762
0.471679	1	0	0	5	0	-81.1242
0.472741	1	0	0	2	0	-81.4474
0.472929	1	0	0	6	0	-80.8887
0.473616	1	0	0	1	0	-81.3827
0.473929	1	0	0	4	0	-81.3384
0.474304	1	0	0	7	0	-80.9761
0.475491	1	0	0	8	0	-80.9118
0.476554	1	0	0	3	0	-81.1762
0.476679	1	0	0	5	0	-81.1242
0.477741	1	0	0	2	0	-81.4474
0.477929	1	0	0	6	0	-80.8887
0.478616	1	0	0	1	0	-81.3827
0.478929	1	0	0	4	0	-81.3384
0.479304	1	0	0	7	0	-80.9761
0.480491	1	0	0	8	0	-80.9118
0.481554	1	0	0	3	0	-81.1762
0.481679	1	0	0	5	0	-81.1242
0.482246	1	0	0	7	0	-80.9761
0.482308	1	0	0	7	0	-80.9761
0.482741	1	0	0	2	0	-81.4474
0.482929	1	0	0	6	0	-80.8887
0.483616	1	0	0	1	0	-81.3827
0.483929	1	0	0	4	0	-81.3384
0.484304	1	0	0	7	0	-80.9761
0.485491	1	0	0	8	0	-80.9118
0.486554	1	0	0	3	0	-81.1762
0.486679	1	0	0	5	0	-81.1242
0.487741	1	0	0	2	0	-81.4474
0.487929	1	0	0	6	0	-80.8887
0.488616	1	0	0	1	0	-81.3827
0.488929	1	0	0	4	0	-81.3384
0.489304	1	0	0	7	0	-80.9761
0.489371	1	0	0	7	0	-80.9761
0.489871	1	0	0	5	0	-81.1242
0.489933	1	0	0	5	0	-81.1242
0.490491	1	0	0	8	0	-80.9118
0.491554	1	0	0	3	0	-81.1762
0.491679	1	0	0	5	0	-81.1242
0.492741	1	0	0	2	0	-81.4474
0.492929	1	0	0	6	0	-80.8887
0.493616	1	0	0	1	0	-81.3827
0.493929	1	0	0	4	0	-81.3384
0.494304	1	0	0	7	0	-80.9761
0.495491	1	0	0	8	0	-80.9118
0.496554	1	0	0	3	0	-81.1762
0.496679	1	0	0	5	0	-81.1242
0.497741	1	0	0	2	0	-81.4474
0.497929	1	0	0	6	0	-80.8887
0.498616	1	0	0	1	0	-81.3827
0.498929	1	0	0	4	0	-81.3384
0.499304	1	0	0	7	0	-80.9761
0.499558	1	0	0	7	0	-80.9761
0.499621	1	0	0	7	0	-80.9761
0.500491	1	0	0	8	0	-80.9118
0.501554	1	0	0	3	0	-81.1762
0.501679	1	0	0	5	0	-81.1242
0.502741	1	0	0	2	0	-81.4474
0.502929	1	0	0	6	0	-80.8887
0.503616	1	0	0	1	0	-81.3827
0.503929	1	0	0	4	0	-81.3384
0.504304	1	0	0	7	0	-80.9761
0.505491	1	0	0	8	0	-80.9118
0.506246	1	0	0	7	0	-80.9761
0.506308	1	0	0	7	0	-80.9761
0.506554	1	0	0	3	0	-81.1762
0.506679	1	0	0	5	0	-81.1242
0.507741	1	0	0	2	0	-81.4474
0.507929	1	0	0	6	0	-80.8887
0.508616	1	0	0	1	0	-81.3827
0.508929	1	0	0	4	0	-81.3384
0.509304	1	0	0	7	0	-80.9761
0.510491	1	0	0	8	0	-80.9118
0.511554	1	0	0	3	0	-81.1762
0.511679	1	0	0	5	0	-81.1242
0.512741	1	0	0	2	0	-81.4474
0.512929	1	0	0	6	0	-80.8887
0.513616	1	0	0	1	0	-81.3827
0.513929	1	0	0	4	0	-81.3384
0.514304	1	0	0	7	0	-80.9761
0.515491	1	0	0	8	0	-80.9118
0.516121	1	0	0	5	0	-81.1242
0.516183	1	0	0	5	0	-81.1242
0.516554	1	0	0	3	0	-81.1762
0.516679	1	0	0	5	0	-81.1242
0.517741	1	0	0	2	0	-81.4474
0.517929	1	0	0	6	0	-80.8887
0.518058	1	0	0	7	0	-80.9761
0.518121	1	0	0	7	0	-80.9761
0.518616	1	0	0	1	0	-81.3827
0.518929	1	0	0	4	0	-81.3384
0.519304	1	0	0	7	0	-80.9761
0.520491	1	0	0	8	0	-80.9118
0.521554	1	0	0	3	0	-81.1762
0.521679	1	0	0	5	0	-81.1242
0.522558	1	0	0	7	0	-80.9761
0.522621	1	0	0	7	0	-80.9761
0.522741	1	0	0	2	0	-81.4474
0.522929	1	0	0	6	0	-80.8887
0.523616	1	0	0	1	0	-81.3827
0.523929	1	0	0	4	0	-81.3384
0.524304	1	0	0	7	0	-80.9761
0.525491	1	0	0	8	0	-80.9118
0.525621	1	0	0	7	0	-80.9761
0.525683	1	0	0	7	0	-80.9761
0.526554	1	0	0	3	0	-81.1762
0.526679	1	0	0	5	0	-81.1242
0.527741	1	0	0	2	0	-81.4474
0.527929	1	0	0	6	0	-80.8887
0.528308	1	0	0	7	0	-80.9761
0.528371	1	0	0	7	0	-80.9761
0.528616	1	0	0	1	0	-81.3827
0.528929	1	0	0	4	0	-81.3384
0.529304	1	0	0	7	0	-80.9761
0.530491	1	0	0	8	0	-80.9118
0.531554	1	0	0	3	0	-81.1762
0.531679	1	0	0	5	0	-81.1242
0.532621	1	0	0	7	0	-80.9761
0.532683	1	0	0	7	0	-80.9761
0.532741	1	0	0	2	0	-81.4474
0.532929	1	0	0	6	0	-80.8887
0.533616	1	0	0	1	0	-81.3827
0.533929	1	0	0	4	0	-81.3384
0.534304	1	0	0	7	0	-80.9761
0.535491	1	0	0	8	0	-80.9118
0.536554	1	0	0	3	0	-81.1762
0.536679	1	0	0	5	0	-81.1242
0.537058	1	0	0	7	0	-80.9761
0.537121	1	0	0	7	0	-80.9761
0.537741	1	0	0	2	0	-81.4474
0.537929	1	0	0	6	0	-80.8887
0.538616	1	0	0	1	0	-81.3827
0.538929	1	0	0	4	0	-81.3384
0.539304	1	0	0	7	0	-80.9761
0.539683	1	0	0	7	0	-80.9761
0.539746	1	0	0	7	0	-80.9761
0.540491	1	0	0	8	0	-80.9118
0.541554	1	0	0	3	0	-81.1762
0.541679	1	0	0	5	0	-81.1242
0.542371	1	0	0	5	0	-81.1242
0.542433	1	0	0	5	0	-81.1242
0.542741	1	0	0	2	0	-81.4474
0.542929	1	0	0	6	0	-80.8887
0.543616	1	0	0	1	0	-81.3827
0.543929	1	0	0	4	0	-81.3384
0.544304	1	0	0	7	0	-80.9761
0.545491	1	0	0	8	0	-80.9118
0.546121	1	0	0	7	0	-80.9761
0.546183	1	0	0	7	0	-80.9761
0.546554	1	0	0	3	0	-81.1762
0.546679	1	0	0	5	0	-81.1242
0.547741	1	0	0	2	0	-81.4474
0.547929	1	0	0	6	0	-80.8887
0.548616	1	0	0	1	0	-81.3827
0.548929	1	0	0	4	0	-81.3384
0.549304	1	0	0	7	0	-80.9761
0.550491	1	0	0	8	0	-80.9118
0.551554	1	0	0	3	0	-81.1762
0.551679	1	0	0	5	0	-81.1242
0.552741	1	0	0	2	0	-81.4474
0.552929	1	0	0	6	0	-80.8887
0.552996	1	0	0	7	0	-80.9761
0.553058	1	0	0	7	0	-80.9761
0.553121	1	0	0	7	0	-80.9761
0.553616	1	0	0	1	0	-81.3827
0.553929	1	0	0	4	0	-81.3384
0.554304	1	0	0	7	0	-80.9761
0.555491	1	0	0	8	0	-80.9118
0.556554	1	0	0	3	0	-81.1762
0.556679	1	0	0	5	0	-81.1242
0.557741	1	0	0	2	0	-81.4474
0.557929	1	0	0	6	0	-80.8887
0.558616	1	0	0	1	0	-81.3827
0.558929	1	0	0	4	0	-81.3384
0.559304	1	0	0	7	0	-80.9761
0.560491	1	0	0	8	0	-80.9118
0.561554	1	0	0	3	0	-81.1762
0.561679	1	0	0	5	0	-81.1242
0.562741	1	0	0	2	0	-81.4474
0.562929	1	0	0	6	0	-80.8887
0.563616	1	0	0	1	0	-81.3827
0.563929	1	0	0	4	0	-81.3384
0.564304	1	0	0	7	0	-80.9761
0.565491	1	0	0	8	0	-80.9118
0.566554	1	0	0	3	0	-81.1762
0.566679	1	0	0	5	0	-81.1242
0.567741	1	0	0	2	0	-81.4474
0.567929	1	0	0	6	0	-80.8887
0.568558	1	0	0	5	0	-81.1242
0.568616	1	0	0	1	0	-81.3827
0.568621	1	0	0	5	0	-81.1242
0.568929	1	0	0	4	0	-81.3384
0.569304	1	0	0	7	0	-80.9761
0.570491	1	0	0	8	0	-80.9118
0.571554	1	0	0	3	0	-81.1762
0.571679	1	0	0	5	0	-81.1242
0.572741	1	0	0	2	0	-81.4474
0.572929	1	0	0	6	0	-80.8887
0.573616	1	0	0	1	0	-81.3827
0.573929	1	0	0	4	0	-81.3384
0.574304	1	0	0	7	0	-80.9761
0.575491	1	0	0	8	0	-80.9118
0.576554	1	0	0	3	0	-81.1762
0.576679	1	0	0	5	0	-81.1242
0.577741	1	0	0	2	0	-81.4474
0.577929	1	0	0	6	0	-80.8887
0.578616	1	0	0	1	0	-81.3827
0.578929	1	0	0	4	0	-81.3384
0.579304	1	0	0	7	0	-80.9761
0.580491	1	0	0	8	0	-80.9118
0.581554	1	0	0	3	0	-81.1762
0.581679	1	0	0	5	0	-81.1242
0.582741	1	0	0	2	0	-81.4474
0.582929	1	0	0	6	0	-80.8887
0.583616	1	0	0	1	0	-81.3827
0.583929	1	0	0	4	0	-81.3384
0.584304	1	0	0	7	0	-80.9761
0.585491	1	0	0	8	0	-80.9118
0.586554	1	0	0	3	0	-81.1762
0.586679	1	0	0	5	0	-81.1242
0.587741	1	0	0	2	0	-81.4474
0.587929	1	0	0	6	0	-80.8887
0.588616	1	0	0	1	0	-81.3827
0.588929	1	0	0	4	0	-81.3384
0.589304	1	0	0	7	0	-80.9761
0.590491	1	0	0	8	0	-80.9118
0.591554	1	0	0	3	0	-81.1762
0.591679	1	0	0	5	0	-81.1242
0.592741	1	0	0	2	0	-81.4474
0.592929	1	0	0	6	0	-80.8887
0.593616	1	0	0	1	0	-81.3827
0.593929	1	0	0	4	0	-81.3384
0.594304	1	0	0	7	0	-80.9761
0.594808	1	0	0	5	0	-81.1242
0.594871	1	0	0	5	0	-81.1242
0.595491	1	0	0	8	0	-80.9118
0.596554	1	0	0	3	0	-81.1762
0.596679	1	0	0	5	0	-81.1242
