time(s)	cellId	rnti	lcid	packetSize	delay(s)
3.57453	2	7	3	110	0.000278568
3.57497	2	6	3	207	0.000274104
3.57497	2	7	3	110	0.000278568
3.57541	2	7	3	231	0.000278568
3.57553	2	6	3	110	0.000278568
3.57585	2	7	3	110	0.000278568
3.57597	2	6	3	110	0.000278568
3.57628	2	7	3	110	0.000278568
3.57641	2	6	3	110	0.000278568
3.57672	2	7	3	110	0.000278568
3.57685	2	6	3	110	0.000278568
3.57716	2	7	3	110	0.000278568
3.57728	2	6	3	110	0.000278568
3.5776	2	7	3	110	0.000278568
3.57772	2	6	3	110	0.000278568
3.57803	2	7	3	231	0.000274104
3.57816	2	6	3	110	0.000278568
3.57847	2	7	3	110	0.000278568
3.5786	2	6	3	110	0.000278568
3.57891	2	7	3	110	0.000278568
3.57903	2	6	3	110	0.000274104
3.57935	2	7	3	110	0.000278568
3.57947	2	6	3	110	0.000278568
3.57978	2	7	3	110	0.000278568
3.57991	2	6	3	110	0.000278568
3.58022	2	7	3	212	0.000278568
3.58035	2	6	3	110	0.000278568
3.58072	2	7	3	110	0.000278568
3.58078	2	6	3	110	0.000278568
3.58116	2	7	3	110	0.000278568
3.58122	2	6	3	207	0.000278568
3.5816	2	7	3	110	0.000278568
3.58172	2	6	3	110	0.000278568
3.58203	2	7	3	110	0.000278568
3.58216	2	6	3	110	0.000278568
3.58247	2	7	3	110	0.000278568
3.5826	2	6	3	110	0.000278568
3.58291	2	7	3	183	0.000278568
3.58303	2	6	3	110	0.000274104
3.58328	2	7	3	110	0.000278568
3.58347	2	6	3	110	0.000278568
3.58372	2	7	3	110	0.000274104
3.58391	2	6	3	110	0.000278568
3.58416	2	7	3	110	0.000278568
3.58435	2	6	3	110	0.000278568
3.5846	2	7	3	110	0.000278568
3.58478	2	6	3	110	0.000278568
3.58503	2	7	3	231	0.000278568
3.58522	2	6	3	110	0.000278568
3.58547	2	7	3	110	0.000278568
3.58566	2	6	3	110	0.000278568
3.58591	2	7	3	110	0.000278568
3.5861	2	6	3	110	0.000278568
3.58635	2	7	3	110	0.000278568
3.58653	2	6	3	110	0.000278568
3.58678	2	7	3	110	0.000274104
3.58697	2	6	3	231	0.000278568
3.58722	2	7	3	110	0.000278568
3.58741	2	6	3	110	0.000278568
3.58766	2	7	3	110	0.000278568
3.58784	2	6	3	110	0.000274104
3.5881	2	7	3	110	0.000278568
3.58828	2	6	3	110	0.000278568
3.58853	2	7	3	110	0.000278568
3.58872	2	6	3	110	0.000274104
3.58897	2	7	3	110	0.000278568
3.58916	2	6	3	110	0.000278568
3.5894	2	7	3	200	0.000274104
3.5896	2	6	3	212	0.000278568
3.58985	2	7	3	110	0.000278568
3.5901	2	6	3	110	0.000278568
3.59028	2	7	3	110	0.000278568
3.59053	2	6	3	110	0.000278568
3.59072	2	7	3	110	0.000278568
3.59097	2	6	3	110	0.000278568
3.59116	2	7	3	110	0.000278568
3.59141	2	6	3	110	0.000278568
3.5916	2	7	3	110	0.000278568
3.59185	2	6	3	231	0.000278568
3.59203	2	7	3	110	0.000278568
3.59228	2	6	3	110	0.000278568
3.59247	2	7	3	110	0.000278568
3.59272	2	6	3	110	0.000278568
3.59291	2	7	3	110	0.000278568
3.59316	2	6	3	110	0.000278568
3.59335	2	7	3	110	0.000278568
3.5936	2	6	3	110	0.000278568
3.59378	2	7	3	110	0.000278568
3.59403	2	6	3	110	0.000274104
3.59422	2	7	3	110	0.000278568
3.59447	2	6	3	231	0.000278568
3.59466	2	7	3	110	0.000278568
3.59491	2	6	3	110	0.000278568
3.5951	2	7	3	110	0.000278568
3.59535	2	6	3	110	0.000278568
3.59553	2	7	3	207	0.000278568
3.59578	2	6	3	110	0.000278568
3.5961	2	7	3	110	0.000278568
3.59622	2	6	3	110	0.000278568
3.59653	2	7	3	110	0.000278568
3.59672	2	6	3	110	0.000278568
3.59697	2	7	3	110	0.000278568
3.59716	2	6	3	231	0.000278568
3.59741	2	7	3	110	0.000278568
3.5976	2	6	3	110	0.000278568
3.59791	2	7	3	110	0.000278568
3.59803	2	6	3	110	0.000274104
3.59835	2	7	3	110	0.000278568
3.59841	2	3	3	56	0.000278568
3.59847	2	6	3	110	0.000278568
3.59878	2	7	3	19	0.000278568
3.59891	2	6	3	231	0.000278568
3.59935	2	6	3	80	0.000278568
3.5994	2	5	3	110	0.000274104
3.59985	2	5	3	110	0.000278568
3.60028	2	5	3	63	0.000278568
3.60066	2	5	3	110	0.000278568
3.6011	2	5	3	110	0.000278568
3.60153	2	5	3	63	0.000278568
3.60191	2	5	3	110	0.000278568
3.60235	2	5	3	110	0.000278568
3.60278	2	5	3	63	0.000278568
3.60316	2	5	3	110	0.000278568
3.6036	2	5	3	110	0.000278568
3.6041	2	5	3	110	0.000278568
3.60453	2	5	3	66	0.000278568
3.60491	2	5	3	110	0.000278568
3.60535	2	5	3	110	0.000278568
3.60578	2	5	3	63	0.000278568
3.60616	2	5	3	110	0.000278568
3.6066	2	5	3	110	0.000278568
3.60703	2	5	3	110	0.000278568
3.60747	2	5	3	66	0.000278568
3.60784	2	5	3	110	0.000274104
3.60828	2	5	3	60	0.000278568
3.60866	2	5	3	110	0.000278568
3.6091	2	5	3	110	0.000278568
3.60953	2	5	3	110	0.000278568
3.60997	2	5	3	110	0.000278568
3.61041	2	5	3	69	0.000278568
3.61078	2	5	3	110	0.000278568
3.61122	2	5	3	110	0.000278568
3.61165	2	5	3	63	0.000274104
3.61203	2	5	3	110	0.000278568
3.61247	2	5	3	110	0.000278568
3.61291	2	5	3	63	0.000278568
3.61328	2	3	3	56	0.000278568
3.61334	2	5	3	56	0.000274104
3.61335	2	7	3	110	0.000278568
3.61353	2	6	3	110	0.000278568
3.61378	2	7	3	110	0.000278568
3.61397	2	6	3	110	0.000278568
3.61422	2	7	3	110	0.000278568
3.6144	2	6	3	110	0.000274104
3.61466	2	7	3	110	0.000278568
3.61485	2	6	3	110	0.000278568
3.6151	2	7	3	231	0.000278568
3.61528	2	6	3	110	0.000278568
3.61553	2	7	3	110	0.000278568
3.61572	2	6	3	110	0.000278568
3.61597	2	7	3	110	0.000278568
3.61616	2	6	3	110	0.000278568
3.61641	2	7	3	110	0.000278568
3.6166	2	6	3	110	0.000278568
3.61685	2	7	3	110	0.000278568
3.61703	2	6	3	110	0.000278568
3.61728	2	7	3	110	0.000278568
3.61747	2	6	3	110	0.000278568
3.61772	2	7	3	110	0.000278568
3.61791	2	6	3	231	0.000278568
3.61816	2	7	3	110	0.000278568
3.61835	2	6	3	80	0.000278568
3.6186	2	7	3	194	0.000278568
3.61872	2	6	3	110	0.000274104
3.6191	2	7	3	110	0.000278568
3.61916	2	6	3	110	0.000278568
3.61953	2	7	3	110	0.000278568
3.6196	2	6	3	110	0.000278568
3.61997	2	7	3	110	0.000278568
3.62003	2	6	3	110	0.000278568
3.62041	2	7	3	110	0.000278568
3.62047	2	6	3	110	0.000278568
3.62085	2	7	3	110	0.000278568
3.62091	2	6	3	110	0.000278568
3.62128	2	7	3	231	0.000278568
3.62135	2	6	3	110	0.000278568
3.62172	2	7	3	110	0.000278568
3.62178	2	6	3	110	0.000274104
3.62216	2	7	3	110	0.000278568
3.62222	2	6	3	231	0.000278568
3.6226	2	7	3	110	0.000278568
3.62266	2	6	3	110	0.000278568
3.62303	2	7	3	110	0.000274104
3.6231	2	6	3	110	0.000278568
3.62347	2	7	3	110	0.000278568
3.62353	2	6	3	80	0.000278568
3.62391	2	7	3	231	0.000278568
3.62397	2	6	3	110	0.000278568
3.62435	2	7	3	110	0.000278568
3.6244	2	6	3	110	0.000274104
3.62478	2	7	3	110	0.000278568
3.62485	2	6	3	110	0.000278568
3.62522	2	7	3	110	0.000278568
3.62528	2	6	3	110	0.000278568
3.62566	2	7	3	110	0.000278568
3.62572	2	6	3	110	0.000278568
3.6261	2	7	3	110	0.000278568
3.62616	2	6	3	110	0.000278568
3.62653	2	7	3	199	0.000278568
3.6266	2	6	3	110	0.000278568
3.62678	2	3	3	56	0.000274104
3.62691	2	7	3	110	0.000278568
3.62703	2	6	3	110	0.000278568
3.62735	2	7	3	110	0.000278568
3.62747	2	6	3	110	0.000278568
3.62778	2	7	3	110	0.000278568
3.62791	2	6	3	195	0.000278568
3.62822	2	7	3	110	0.000278568
3.62841	2	6	3	110	0.000278568
3.62866	2	7	3	110	0.000278568
3.62885	2	6	3	110	0.000278568
3.6291	2	7	3	231	0.000278568
3.62928	2	6	3	110	0.000278568
3.62953	2	7	3	110	0.000278568
3.62972	2	6	3	110	0.000278568
3.62997	2	7	3	110	0.000278568
3.63016	2	6	3	110	0.000278568
3.63041	2	7	3	110	0.000278568
3.63059	2	6	3	110	0.000274104
3.63085	2	7	3	110	0.000278568
3.63103	2	6	3	110	0.000278568
3.63128	2	7	3	110	0.000278568
3.63147	2	6	3	110	0.000278568
3.63172	2	7	3	110	0.000278568
3.63191	2	6	3	110	0.000278568
3.63216	2	7	3	110	0.000278568
3.63235	2	6	3	231	0.000278568
3.6326	2	7	3	110	0.000278568
3.63278	2	6	3	110	0.000278568
3.63303	2	7	3	110	0.000274104
3.63322	2	6	3	110	0.000278568
3.63347	2	7	3	110	0.000278568
3.63366	2	6	3	110	0.000278568
3.63391	2	7	3	110	0.000278568
3.6341	2	6	3	197	0.000278568
3.63435	2	7	3	110	0.000278568
3.63453	2	6	3	110	0.000278568
3.63478	2	7	3	212	0.000278568
3.63497	2	6	3	110	0.000278568
3.63522	2	7	3	110	0.000278568
3.63541	2	6	3	110	0.000278568
3.63566	2	7	3	110	0.000278568
3.63585	2	6	3	110	0.000278568
3.6361	2	7	3	110	0.000278568
3.63628	2	6	3	110	0.000278568
3.63653	2	7	3	110	0.000278568
3.63672	2	6	3	231	0.000278568
3.63697	2	7	3	110	0.000278568
3.63716	2	6	3	110	0.000278568
3.63741	2	7	3	110	0.000278568
3.6376	2	6	3	110	0.000278568
3.63791	2	7	3	110	0.000278568
3.63803	2	6	3	110	0.000274104
3.63835	2	7	3	231	0.000278568
3.63847	2	6	3	110	0.000278568
3.63878	2	7	3	110	0.000278568
3.63891	2	6	3	110	0.000278568
3.63922	2	7	3	110	0.000278568
3.63935	2	6	3	110	0.000278568
3.63966	2	7	3	110	0.000278568
3.63978	2	6	3	110	0.000278568
3.6401	2	7	3	110	0.000278568
3.64022	2	6	3	110	0.000278568
3.64053	2	7	3	231	0.000278568
3.64066	2	6	3	110	0.000278568
3.64097	2	7	3	110	0.000278568
3.6411	2	6	3	110	0.000278568
3.64141	2	7	3	110	0.000278568
3.64153	2	6	3	110	0.000278568
3.64185	2	7	3	110	0.000278568
3.64197	2	6	3	110	0.000278568
3.64228	2	7	3	110	0.000278568
3.64241	2	6	3	110	0.000278568
3.64272	2	7	3	110	0.000278568
3.64284	2	6	3	110	0.000274104
3.64316	2	7	3	231	0.000278568
3.64328	2	6	3	110	0.000278568
3.6436	2	7	3	110	0.000278568
3.64372	2	6	3	110	0.000274104
3.64403	2	7	3	110	0.000274104
3.64416	2	6	3	110	0.000278568
3.64447	2	7	3	110	0.000278568
3.6446	2	6	3	110	0.000278568
3.64491	2	7	3	110	0.000278568
3.64503	2	6	3	110	0.000278568
3.64535	2	7	3	231	0.000278568
3.64547	2	6	3	110	0.000278568
3.64578	2	7	3	110	0.000278568
3.64591	2	6	3	110	0.000278568
3.64622	2	7	3	110	0.000278568
3.64635	2	6	3	110	0.000278568
3.64665	2	7	3	110	0.000274104
3.64678	2	6	3	110	0.000274104
3.6471	2	7	3	110	0.000278568
3.64722	2	6	3	110	0.000278568
3.64753	2	7	3	110	0.000278568
3.64766	2	6	3	110	0.000278568
3.64797	2	7	3	215	0.000278568
3.6481	2	6	3	231	0.000278568
3.64853	2	6	3	110	0.000274104
3.64853	2	7	3	110	0.000278568
3.64897	2	6	3	80	0.000274104
3.64897	2	7	3	110	0.000278568
3.6494	2	6	3	110	0.00026964
3.6494	2	7	3	110	0.000274104
3.64984	2	6	3	110	0.000274104
3.64985	2	7	3	110	0.000278568
3.65027	2	6	3	110	0.00026964
3.65028	2	7	3	231	0.000278568
3.65072	2	6	3	110	0.000274104
3.65072	2	7	3	110	0.000278568
3.65115	2	6	3	110	0.000274104
3.65116	2	7	3	110	0.000278568
3.65159	2	6	3	110	0.000274104
3.6516	2	7	3	110	0.000278568
3.65203	2	6	3	110	0.000274104
3.65203	2	7	3	110	0.000278568
3.65247	2	6	3	110	0.000274104
3.65247	2	7	3	110	0.000278568
3.6529	2	6	3	110	0.00026964
3.65291	2	7	3	231	0.000278568
3.65334	2	6	3	110	0.000274104
3.65335	2	7	3	110	0.000278568
3.65378	2	6	3	110	0.000274104
3.65378	2	7	3	110	0.000278568
3.65422	2	6	3	110	0.000274104
3.65422	2	7	3	110	0.000278568
3.65465	2	6	3	110	0.000274104
3.65466	2	7	3	110	0.000278568
3.65509	2	6	3	231	0.000274104
3.6551	2	7	3	110	0.000278568
3.65553	2	6	3	89	0.000274104
3.65553	2	7	3	110	0.000278568
3.65591	2	6	3	110	0.000278568
3.65597	2	7	3	110	0.000278568
3.65635	2	6	3	110	0.000278568
3.65641	2	7	3	110	0.000278568
3.65678	2	6	3	110	0.000274104
3.65685	2	7	3	110	0.000278568
3.65722	2	6	3	110	0.000278568
3.65728	2	7	3	208	0.000278568
3.65766	2	6	3	231	0.000278568
3.65778	2	7	3	110	0.000278568
3.6581	2	6	3	110	0.000278568
3.65822	2	7	3	110	0.000278568
3.65853	2	6	3	110	0.000278568
3.65866	2	7	3	110	0.000278568
3.65897	2	6	3	110	0.000278568
3.6591	2	7	3	110	0.000278568
3.6594	2	6	3	110	0.000274104
3.65953	2	7	3	110	0.000278568
3.65985	2	6	3	110	0.000278568
3.65997	2	7	3	110	0.000278568
3.66028	2	6	3	231	0.000278568
3.66041	2	7	3	110	0.000278568
3.66072	2	6	3	110	0.000278568
3.66085	2	7	3	110	0.000278568
3.66116	2	6	3	110	0.000278568
3.66128	2	7	3	110	0.000278568
3.6616	2	6	3	110	0.000278568
3.66172	2	7	3	110	0.000278568
3.66203	2	6	3	110	0.000278568
3.66216	2	7	3	110	0.000278568
3.66247	2	6	3	110	0.000278568
3.6626	2	7	3	110	0.000278568
3.66291	2	6	3	231	0.000278568
3.66303	2	7	3	110	0.000274104
3.66335	2	6	3	110	0.000278568
3.66347	2	7	3	110	0.000278568
3.66378	2	6	3	110	0.000278568
3.66391	2	7	3	210	0.000278568
3.66422	2	6	3	110	0.000278568
3.66453	2	7	3	110	0.000278568
3.66466	2	6	3	110	0.000278568
3.66497	2	7	3	110	0.000278568
3.6651	2	6	3	110	0.000278568
3.66541	2	7	3	110	0.000278568
3.66553	2	6	3	231	0.000278568
3.66585	2	7	3	110	0.000278568
3.66597	2	6	3	110	0.000278568
3.66628	2	7	3	110	0.000278568
3.66641	2	6	3	110	0.000278568
3.66672	2	7	3	110	0.000278568
3.66685	2	6	3	110	0.000278568
3.66716	2	7	3	110	0.000278568
3.66728	2	6	3	110	0.000278568
3.6676	2	7	3	110	0.000278568
3.66772	2	6	3	209	0.000278568
3.66803	2	7	3	110	0.000274104
3.66816	2	6	3	110	0.000278568
3.66847	2	7	3	110	0.000278568
3.6686	2	6	3	110	0.000278568
3.66891	2	7	3	110	0.000278568
3.66903	2	6	3	110	0.000274104
3.66935	2	7	3	110	0.000278568
3.66947	2	6	3	110	0.000278568
3.66978	2	7	3	110	0.000278568
3.66991	2	6	3	231	0.000278568
3.67022	2	7	3	207	0.000278568
3.67035	2	6	3	110	0.000278568
3.67078	2	6	3	110	0.000274104
3.67078	2	7	3	110	0.000278568
3.67122	2	6	3	110	0.000274104
3.67122	2	7	3	110	0.000278568
3.67165	2	7	3	110	0.000274104
3.67172	2	6	3	110	0.000278568
3.6721	2	7	3	110	0.000278568
3.67216	2	6	3	110	0.000278568
3.67253	2	7	3	110	0.000278568
3.6726	2	6	3	110	0.000278568
3.67297	2	7	3	110	0.000278568
3.67303	2	6	3	110	0.000274104
3.67341	2	7	3	231	0.000278568
3.67347	2	6	3	110	0.000278568
3.67385	2	7	3	110	0.000278568
3.67391	2	6	3	110	0.000278568
3.67428	2	7	3	110	0.000278568
3.67435	2	6	3	110	0.000278568
3.67472	2	7	3	110	0.000278568
3.67477	2	3	3	56	0.00026964
3.67478	2	6	3	203	0.000278568
3.67516	2	7	3	110	0.000278568
3.67528	2	6	3	110	0.000278568
3.67559	2	7	3	110	0.000274104
3.67572	2	6	3	110	0.000278568
3.67603	2	7	3	231	0.000278568
3.67616	2	6	3	110	0.000278568
3.67647	2	7	3	110	0.000278568
3.6766	2	6	3	110	0.000278568
3.67691	2	7	3	110	0.000278568
3.67703	2	6	3	110	0.000278568
3.67735	2	7	3	110	0.000278568
3.67747	2	6	3	110	0.000278568
3.67778	2	7	3	110	0.000278568
3.67791	2	6	3	110	0.000278568
3.67822	2	7	3	110	0.000278568
3.67835	2	6	3	110	0.000278568
3.67866	2	7	3	231	0.000278568
3.67878	2	6	3	110	0.000278568
3.6791	2	7	3	110	0.000278568
3.67922	2	6	3	110	0.000278568
3.67953	2	7	3	110	0.000278568
3.67966	2	6	3	110	0.000278568
3.67997	2	7	3	110	0.000278568
3.6801	2	6	3	110	0.000278568
3.68041	2	7	3	110	0.000278568
3.68053	2	6	3	110	0.000278568
3.68085	2	7	3	207	0.000278568
3.68097	2	6	3	207	0.000278568
3.68135	2	7	3	110	0.000278568
3.68147	2	6	3	110	0.000278568
3.68178	2	7	3	110	0.000274104
3.68191	2	6	3	110	0.000278568
3.68222	2	7	3	110	0.000278568
3.68235	2	6	3	110	0.000278568
3.68266	2	7	3	110	0.000278568
3.68278	2	6	3	110	0.000278568
3.6831	2	7	3	231	0.000278568
3.68322	2	6	3	110	0.000278568
3.68353	2	7	3	110	0.000278568
3.68366	2	6	3	110	0.000278568
3.68397	2	7	3	110	0.000278568
3.6841	2	6	3	110	0.000278568
3.6844	2	7	3	110	0.000274104
3.68453	2	6	3	110	0.000278568
3.68485	2	7	3	110	0.000278568
3.68497	2	6	3	110	0.000278568
3.68528	2	7	3	110	0.000278568
3.68541	2	6	3	110	0.000278568
3.68572	2	7	3	110	0.000278568
3.68585	2	6	3	110	0.000278568
3.68616	2	7	3	231	0.000278568
3.68628	2	6	3	110	0.000278568
3.6866	2	7	3	110	0.000278568
3.68672	2	6	3	110	0.000278568
3.68703	2	7	3	110	0.000278568
3.68716	2	6	3	110	0.000278568
3.68747	2	7	3	110	0.000278568
3.6876	2	6	3	110	0.000278568
3.68791	2	7	3	110	0.000278568
3.68803	2	6	3	157	0.000274104
3.68835	2	7	3	110	0.000278568
3.68841	2	6	3	110	0.000278568
3.68878	2	7	3	231	0.000278568
3.68885	2	6	3	110	0.000278568
3.68922	2	7	3	110	0.000278568
3.68928	2	6	3	110	0.000278568
3.68966	2	7	3	110	0.000278568
3.68972	2	6	3	110	0.000278568
3.6901	2	7	3	110	0.000278568
3.69016	2	6	3	110	0.000278568
3.69053	2	7	3	110	0.000278568
3.69059	2	6	3	110	0.000274104
3.69097	2	7	3	110	0.000278568
3.69103	2	6	3	110	0.000278568
3.69141	2	7	3	231	0.000278568
3.69147	2	6	3	110	0.000278568
3.69185	2	7	3	110	0.000278568
3.69191	2	6	3	110	0.000278568
3.69228	2	7	3	110	0.000278568
3.69235	2	6	3	110	0.000278568
3.69272	2	7	3	110	0.000278568
3.69278	2	6	3	110	0.000278568
3.69316	2	7	3	153	0.000278568
3.69322	2	6	3	110	0.000278568
3.6936	2	7	3	56	0.000278568
3.69366	2	6	3	110	0.000278568
3.6941	2	6	3	353	0.000278568
3.69416	2	7	3	110	0.000278568
3.69453	2	6	3	110	0.000278568
3.6946	2	7	3	110	0.000278568
3.69497	2	6	3	110	0.000278568
3.69503	2	7	3	110	0.000278568
3.69541	2	6	3	231	0.000278568
3.69547	2	7	3	110	0.000278568
3.69585	2	6	3	110	0.000278568
3.69591	2	7	3	110	0.000278568
3.69628	2	6	3	110	0.000278568
3.69635	2	7	3	110	0.000278568
3.69672	2	6	3	110	0.000278568
3.69678	2	7	3	110	0.000274104
3.69716	2	6	3	110	0.000278568
3.69722	2	7	3	110	0.000278568
3.6976	2	6	3	110	0.000278568
3.69766	2	7	3	231	0.000278568
3.69803	2	6	3	110	0.000274104
3.6981	2	7	3	110	0.000278568
3.69847	2	6	3	110	0.000278568
3.69853	2	7	3	110	0.000278568
3.69891	2	6	3	110	0.000278568
3.69897	2	7	3	110	0.000278568
3.69935	2	6	3	231	0.000278568
3.6994	2	7	3	110	0.000274104
3.69978	2	6	3	110	0.000278568
3.69985	2	7	3	110	0.000278568
3.70022	2	6	3	110	0.000278568
3.70028	2	7	3	110	0.000278568
3.70066	2	6	3	211	0.000278568
3.70072	2	7	3	110	0.000278568
3.70116	2	7	3	110	0.000278568
3.70135	2	6	3	110	0.000278568
3.7016	2	7	3	231	0.000278568
3.70178	2	6	3	110	0.000274104
3.70203	2	7	3	110	0.000278568
3.70222	2	6	3	110	0.000278568
3.70247	2	7	3	110	0.000278568
3.70266	2	6	3	110	0.000278568
3.70291	2	7	3	110	0.000278568
3.7031	2	6	3	110	0.000278568
3.70335	2	7	3	110	0.000278568
3.70353	2	6	3	231	0.000278568
3.70378	2	7	3	110	0.000278568
3.70397	2	6	3	110	0.000278568
3.70422	2	7	3	217	0.000278568
3.7044	2	6	3	110	0.000274104
3.70478	2	7	3	110	0.000278568
3.70485	2	6	3	110	0.000278568
3.70522	2	7	3	60	0.000278568
3.70528	2	6	3	231	0.000278568
3.70559	2	7	3	110	0.000274104
3.70572	2	6	3	110	0.000278568
3.70585	2	3	3	56	0.000278568
3.70603	2	7	3	110	0.000278568
3.70616	2	6	3	110	0.000278568
3.70647	2	7	3	110	0.000278568
3.7066	2	6	3	110	0.000278568
3.70691	2	7	3	177	0.000278568
3.70703	2	6	3	110	0.000278568
3.70735	2	7	3	110	0.000278568
3.70747	2	6	3	110	0.000278568
3.70778	2	7	3	110	0.000278568
3.70791	2	6	3	304	0.000278568
3.70822	2	7	3	110	0.000278568
3.70865	2	6	3	110	0.00026964
3.70866	2	7	3	177	0.000278568
3.7091	2	6	3	110	0.000278568
3.70916	2	7	3	110	0.000278568
3.70953	2	6	3	110	0.000278568
3.7096	2	7	3	110	0.000278568
3.70997	2	6	3	110	0.000278568
3.71003	2	7	3	110	0.000278568
3.71041	2	6	3	231	0.000278568
3.71047	2	7	3	110	0.000278568
3.71085	2	6	3	110	0.000278568
3.71091	2	7	3	110	0.000278568
3.71128	2	6	3	110	0.000278568
3.71135	2	7	3	110	0.000278568
3.71172	2	6	3	231	0.000278568
3.71178	2	7	3	19	0.000274104
3.71216	2	6	3	227	0.000278568
3.71222	2	7	3	110	0.000278568
3.7126	2	6	3	110	0.000278568
3.71266	2	7	3	110	0.000278568
3.71303	2	6	3	110	0.000274104
3.7131	2	7	3	110	0.000278568
3.71347	2	6	3	110	0.000278568
3.71353	2	7	3	110	0.000278568
3.71391	2	6	3	110	0.000278568
3.71397	2	7	3	231	0.000278568
3.71435	2	6	3	110	0.000278568
3.7144	2	7	3	110	0.000274104
3.71478	2	6	3	110	0.000278568
3.71485	2	7	3	110	0.000278568
3.71522	2	6	3	110	0.000278568
3.71528	2	7	3	231	0.000278568
3.71566	2	6	3	110	0.000278568
3.71572	2	7	3	110	0.000278568
3.7161	2	6	3	110	0.000278568
3.71616	2	7	3	110	0.000278568
3.71653	2	6	3	110	0.000278568
3.7166	2	7	3	67	0.000278568
3.71678	2	3	3	56	0.000274104
3.71697	2	6	3	309	0.000274104
3.71697	2	7	3	110	0.000278568
3.71741	2	7	3	110	0.000278568
3.71747	2	6	3	56	0.000278568
3.7179	2	6	3	110	0.000274104
3.71791	2	7	3	110	0.000278568
3.71834	2	6	3	110	0.00026964
3.71835	2	7	3	231	0.000278568
3.71878	2	6	3	110	0.000274104
3.71878	2	7	3	110	0.000278568
3.71922	2	6	3	110	0.000274104
3.71922	2	7	3	110	0.000278568
3.71965	2	6	3	231	0.000274104
3.71966	2	7	3	110	0.000278568
3.72009	2	6	3	62	0.000274104
3.7201	2	7	3	110	0.000278568
3.72052	2	6	3	110	0.00026964
3.72053	2	7	3	231	0.000278568
3.72097	2	6	3	110	0.000274104
3.72097	2	7	3	64	0.000278568
3.7214	2	6	3	229	0.000274104
3.72141	2	7	3	110	0.000278568
3.72185	2	7	3	110	0.000278568
3.72203	2	6	3	110	0.000278568
3.72228	2	7	3	110	0.000278568
3.72247	2	6	3	110	0.000278568
3.72272	2	7	3	110	0.000278568
3.72291	2	6	3	110	0.000278568
3.72316	2	7	3	231	0.000278568
3.72335	2	6	3	110	0.000278568
3.7236	2	7	3	110	0.000278568
3.72378	2	6	3	110	0.000278568
3.72403	2	7	3	231	0.000274104
3.72422	2	6	3	110	0.000278568
3.72447	2	7	3	110	0.000278568
3.72466	2	6	3	110	0.000278568
3.72491	2	7	3	110	0.000278568
3.7251	2	6	3	110	0.000278568
3.72535	2	7	3	110	0.000278568
3.72553	2	6	3	110	0.000278568
3.72578	2	7	3	110	0.000278568
3.72597	2	6	3	110	0.000278568
3.72622	2	7	3	231	0.000278568
3.72641	2	6	3	110	0.000278568
3.72665	2	7	3	62	0.000274104
3.72685	2	6	3	231	0.000278568
3.72716	2	7	3	110	0.000278568
3.72728	2	6	3	110	0.000278568
3.7276	2	7	3	110	0.000278568
3.72772	2	6	3	110	0.000278568
3.72803	2	7	3	229	0.000274104
3.72816	2	6	3	89	0.000278568
3.72847	2	7	3	110	0.000278568
3.7286	2	6	3	110	0.000278568
3.72891	2	7	3	110	0.000278568
3.72903	2	6	3	110	0.000274104
3.72935	2	7	3	353	0.000278568
3.72947	2	6	3	229	0.000278568
3.72978	2	7	3	231	0.000278568
3.73003	2	6	3	110	0.000278568
3.73022	2	7	3	474	0.000278568
3.73047	2	6	3	110	0.000278568
3.73066	2	7	3	110	0.000278568
3.73091	2	6	3	110	0.000278568
3.7311	2	7	3	353	0.000278568
3.73135	2	6	3	231	0.000278568
3.73153	2	7	3	110	0.000278568
3.73178	2	6	3	110	0.000274104
3.73197	2	7	3	231	0.000278568
3.73222	2	6	3	110	0.000278568
3.73241	2	7	3	474	0.000278568
3.73266	2	6	3	110	0.000278568
3.73291	2	7	3	231	0.000278568
3.7331	2	6	3	231	0.000278568
3.73335	2	7	3	110	0.000278568
3.73353	2	6	3	61	0.000278568
3.73378	2	7	3	353	0.000278568
3.73391	2	6	3	110	0.000278568
3.73422	2	7	3	353	0.000278568
3.73435	2	6	3	110	0.000278568
3.73466	2	7	3	231	0.000278568
3.73478	2	6	3	110	0.000278568
3.7351	2	7	3	474	0.000278568
3.73522	2	6	3	110	0.000278568
3.73553	2	7	3	110	0.000278568
3.73566	2	6	3	231	0.000278568
3.73597	2	7	3	231	0.000278568
3.7361	2	6	3	110	0.000278568
3.73641	2	7	3	110	0.000278568
3.73653	2	6	3	110	0.000278568
3.73685	2	7	3	474	0.000278568
3.73697	2	6	3	110	0.000278568
3.73728	2	7	3	353	0.000278568
3.73741	2	6	3	110	0.000278568
3.73772	2	7	3	231	0.000278568
3.73784	2	6	3	110	0.000274104
3.73816	2	7	3	353	0.000278568
3.73828	2	6	3	110	0.000278568
3.7386	2	7	3	231	0.000278568
3.73872	2	6	3	110	0.000274104
3.73903	2	7	3	231	0.000274104
3.73916	2	6	3	110	0.000278568
3.73947	2	7	3	474	0.000278568
3.7396	2	6	3	110	0.000278568
3.73991	2	7	3	231	0.000278568
3.74003	2	6	3	110	0.000278568
3.74035	2	7	3	353	0.000278568
3.74047	2	6	3	110	0.000278568
3.74078	2	7	3	353	0.000278568
3.74091	2	6	3	110	0.000278568
3.74122	2	7	3	231	0.000278568
3.74135	2	6	3	209	0.000278568
3.74165	2	7	3	353	0.000274104
