Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.138442	2	5	0	0	45.4193
0.138442	2	4	0	0	48.6652
0.138442	2	3	0	0	52.5687
0.138442	2	2	0	0	49.2116
0.138442	2	1	0	0	50.1547
0.138754	2	8	0	0	55.4742
0.138754	2	7	0	0	56.9236
0.138754	2	6	0	0	47.5266
0.138754	2	5	0	0	45.4193
0.138754	2	4	0	0	48.6652
0.138754	2	3	0	0	52.5687
0.138754	2	2	0	0	49.2116
0.138754	2	1	0	0	50.1547
0.139129	2	8	0	0	55.4742
0.139129	2	7	0	0	56.9236
0.139129	2	6	0	0	47.5266
0.139129	2	5	0	0	45.4193
0.139129	2	4	0	0	48.6652
0.139129	2	3	0	0	52.5687
0.139129	2	2	0	0	49.2116
0.139129	2	1	0	0	50.1547
0.140004	2	8	0	0	55.4742
0.140004	2	7	0	0	56.9236
0.140004	2	6	0	0	47.5266
0.140004	2	5	0	0	45.4193
0.140004	2	4	0	0	48.6652
0.140004	2	3	0	0	52.5687
0.140004	2	2	0	0	49.2116
0.140004	2	1	0	0	50.1547
0.140317	2	8	0	0	55.4742
0.140317	2	7	0	0	56.9236
0.140317	2	6	0	0	47.5266
0.140317	2	5	0	0	45.4193
0.140317	2	4	0	0	48.6652
0.140317	2	3	0	0	52.5687
0.140317	2	2	0	0	49.2116
0.140317	2	1	0	0	50.1547
0.141379	2	8	0	0	55.4742
0.141379	2	7	0	0	56.9236
0.141379	2	6	0	0	47.5266
0.141379	2	5	0	0	45.4193
0.141379	2	4	0	0	48.6652
0.141379	2	3	0	0	52.5687
0.141379	2	2	0	0	49.2116
0.141379	2	1	0	0	50.1547
0.141504	2	8	0	0	55.4742
0.141504	2	7	0	0	56.9236
0.141504	2	6	0	0	47.5266
0.141504	2	5	0	0	45.4193
0.141504	2	4	0	0	48.6652
0.141504	2	3	0	0	52.5687
0.141504	2	2	0	0	49.2116
0.141504	2	1	0	0	50.1547
0.142567	2	8	0	0	55.4742
0.142567	2	7	0	0	56.9236
0.142567	2	6	0	0	47.5266
0.142567	2	5	0	0	45.4193
0.142567	2	4	0	0	48.6652
0.142567	2	3	0	0	52.5687
0.142567	2	2	0	0	49.2116
0.142567	2	1	0	0	50.1547
0.142754	2	8	0	0	55.4742
0.142754	2	7	0	0	56.9236
0.142754	2	6	0	0	47.5266
0.142754	2	5	0	0	45.4193
0.142754	2	4	0	0	48.6652
0.142754	2	3	0	0	52.5687
0.142754	2	2	0	0	49.2116
0.142754	2	1	0	0	50.1547
0.143442	2	8	0	0	55.4742
0.143442	2	7	0	0	56.9236
0.143442	2	6	0	0	47.5266
0.143442	2	5	0	0	45.4193
0.143442	2	4	0	0	48.6652
0.143442	2	3	0	0	52.5687
0.143442	2	2	0	0	49.2116
0.143442	2	1	0	0	50.1547
0.143754	2	8	0	0	55.4742
0.143754	2	7	0	0	56.9236
0.143754	2	6	0	0	47.5266
0.143754	2	5	0	0	45.4193
0.143754	2	4	0	0	48.6652
0.143754	2	3	0	0	52.5687
0.143754	2	2	0	0	49.2116
0.143754	2	1	0	0	50.1547
0.144129	2	8	0	0	55.4742
0.144129	2	7	0	0	56.9236
0.144129	2	6	0	0	47.5266
0.144129	2	5	0	0	45.4193
0.144129	2	4	0	0	48.6652
0.144129	2	3	0	0	52.5687
0.144129	2	2	0	0	49.2116
0.144129	2	1	0	0	50.1547
0.145004	2	8	0	0	55.4742
0.145004	2	7	0	0	56.9236
0.145004	2	6	0	0	47.5266
0.145004	2	5	0	0	45.4193
0.145004	2	4	0	0	48.6652
0.145004	2	3	0	0	52.5687
0.145004	2	2	0	0	49.2116
0.145004	2	1	0	0	50.1547
0.145317	2	8	0	0	55.4742
0.145317	2	7	0	0	56.9236
0.145317	2	6	0	0	47.5266
0.145317	2	5	0	0	45.4193
0.145317	2	4	0	0	48.6652
0.145317	2	3	0	0	52.5687
0.145317	2	2	0	0	49.2116
0.145317	2	1	0	0	50.1547
0.146379	2	8	0	0	55.4742
0.146379	2	7	0	0	56.9236
0.146379	2	6	0	0	47.5266
0.146379	2	5	0	0	45.4193
0.146379	2	4	0	0	48.6652
0.146379	2	3	0	0	52.5687
0.146379	2	2	0	0	49.2116
0.146379	2	1	0	0	50.1547
0.146504	2	8	0	0	55.4742
0.146504	2	7	0	0	56.9236
0.146504	2	6	0	0	47.5266
0.146504	2	5	0	0	45.4193
0.146504	2	4	0	0	48.6652
0.146504	2	3	0	0	52.5687
0.146504	2	2	0	0	49.2116
0.146504	2	1	0	0	50.1547
0.147567	2	8	0	0	55.4742
0.147567	2	7	0	0	56.9236
0.147567	2	6	0	0	47.5266
0.147567	2	5	0	0	45.4193
0.147567	2	4	0	0	48.6652
0.147567	2	3	0	0	52.5687
0.147567	2	2	0	0	49.2116
0.147567	2	1	0	0	50.1547
0.147754	2	8	0	0	55.4742
0.147754	2	7	0	0	56.9236
0.147754	2	6	0	0	47.5266
0.147754	2	5	0	0	45.4193
0.147754	2	4	0	0	48.6652
0.147754	2	3	0	0	52.5687
0.147754	2	2	0	0	49.2116
0.147754	2	1	0	0	50.1547
0.148442	2	8	0	0	55.4742
0.148442	2	7	0	0	56.9236
0.148442	2	6	0	0	47.5266
0.148442	2	5	0	0	45.4193
0.148442	2	4	0	0	48.6652
0.148442	2	3	0	0	52.5687
0.148442	2	2	0	0	49.2116
0.148442	2	1	0	0	50.1547
0.148754	2	8	0	0	55.4742
0.148754	2	7	0	0	56.9236
0.148754	2	6	0	0	47.5266
0.148754	2	5	0	0	45.4193
0.148754	2	4	0	0	48.6652
0.148754	2	3	0	0	52.5687
0.148754	2	2	0	0	49.2116
0.148754	2	1	0	0	50.1547
0.149129	2	8	0	0	55.4742
0.149129	2	7	0	0	56.9236
0.149129	2	6	0	0	47.5266
0.149129	2	5	0	0	45.4193
0.149129	2	4	0	0	48.6652
0.149129	2	3	0	0	52.5687
0.149129	2	2	0	0	49.2116
0.149129	2	1	0	0	50.1547
0.150004	2	8	0	0	55.4742
0.150004	2	7	0	0	56.9236
0.150004	2	6	0	0	47.5266
0.150004	2	5	0	0	45.4193
0.150004	2	4	0	0	48.6652
0.150004	2	3	0	0	52.5687
0.150004	2	2	0	0	49.2116
0.150004	2	1	0	0	50.1547
0.150317	2	8	0	0	55.4742
0.150317	2	7	0	0	56.9236
0.150317	2	6	0	0	47.5266
0.150317	2	5	0	0	45.4193
0.150317	2	4	0	0	48.6652
0.150317	2	3	0	0	52.5687
0.150317	2	2	0	0	49.2116
0.150317	2	1	0	0	50.1547
0.151379	2	8	0	0	55.4742
0.151379	2	7	0	0	56.9236
0.151379	2	6	0	0	47.5266
0.151379	2	5	0	0	45.4193
0.151379	2	4	0	0	48.6652
0.151379	2	3	0	0	52.5687
0.151379	2	2	0	0	49.2116
0.151379	2	1	0	0	50.1547
0.151504	2	8	0	0	55.4742
0.151504	2	7	0	0	56.9236
0.151504	2	6	0	0	47.5266
0.151504	2	5	0	0	45.4193
0.151504	2	4	0	0	48.6652
0.151504	2	3	0	0	52.5687
0.151504	2	2	0	0	49.2116
0.151504	2	1	0	0	50.1547
0.152567	2	8	0	0	55.4742
0.152567	2	7	0	0	56.9236
0.152567	2	6	0	0	47.5266
0.152567	2	5	0	0	45.4193
0.152567	2	4	0	0	48.6652
0.152567	2	3	0	0	52.5687
0.152567	2	2	0	0	49.2116
0.152567	2	1	0	0	50.1547
0.152754	2	8	0	0	55.4742
0.152754	2	7	0	0	56.9236
0.152754	2	6	0	0	47.5266
0.152754	2	5	0	0	45.4193
0.152754	2	4	0	0	48.6652
0.152754	2	3	0	0	52.5687
0.152754	2	2	0	0	49.2116
0.152754	2	1	0	0	50.1547
0.153442	2	8	0	0	55.4742
0.153442	2	7	0	0	56.9236
0.153442	2	6	0	0	47.5266
0.153442	2	5	0	0	45.4193
0.153442	2	4	0	0	48.6652
0.153442	2	3	0	0	52.5687
0.153442	2	2	0	0	49.2116
0.153442	2	1	0	0	50.1547
0.153754	2	8	0	0	55.4742
0.153754	2	7	0	0	56.9236
0.153754	2	6	0	0	47.5266
0.153754	2	5	0	0	45.4193
0.153754	2	4	0	0	48.6652
0.153754	2	3	0	0	52.5687
0.153754	2	2	0	0	49.2116
0.153754	2	1	0	0	50.1547
0.154129	2	8	0	0	55.4742
0.154129	2	7	0	0	56.9236
0.154129	2	6	0	0	47.5266
0.154129	2	5	0	0	45.4193
0.154129	2	4	0	0	48.6652
0.154129	2	3	0	0	52.5687
0.154129	2	2	0	0	49.2116
0.154129	2	1	0	0	50.1547
0.155004	2	8	0	0	55.4742
0.155004	2	7	0	0	56.9236
0.155004	2	6	0	0	47.5266
0.155004	2	5	0	0	45.4193
0.155004	2	4	0	0	48.6652
0.155004	2	3	0	0	52.5687
0.155004	2	2	0	0	49.2116
0.155004	2	1	0	0	50.1547
0.155317	2	8	0	0	55.4742
0.155317	2	7	0	0	56.9236
0.155317	2	6	0	0	47.5266
0.155317	2	5	0	0	45.4193
0.155317	2	4	0	0	48.6652
0.155317	2	3	0	0	52.5687
0.155317	2	2	0	0	49.2116
0.155317	2	1	0	0	50.1547
0.156379	2	8	0	0	55.4742
0.156379	2	7	0	0	56.9236
0.156379	2	6	0	0	47.5266
0.156379	2	5	0	0	45.4193
0.156379	2	4	0	0	48.6652
0.156379	2	3	0	0	52.5687
0.156379	2	2	0	0	49.2116
0.156379	2	1	0	0	50.1547
0.156504	2	8	0	0	55.4742
0.156504	2	7	0	0	56.9236
0.156504	2	6	0	0	47.5266
0.156504	2	5	0	0	45.4193
0.156504	2	4	0	0	48.6652
0.156504	2	3	0	0	52.5687
0.156504	2	2	0	0	49.2116
0.156504	2	1	0	0	50.1547
0.157567	2	8	0	0	55.4742
0.157567	2	7	0	0	56.9236
0.157567	2	6	0	0	47.5266
0.157567	2	5	0	0	45.4193
0.157567	2	4	0	0	48.6652
0.157567	2	3	0	0	52.5687
0.157567	2	2	0	0	49.2116
0.157567	2	1	0	0	50.1547
0.157754	2	8	0	0	55.4742
0.157754	2	7	0	0	56.9236
0.157754	2	6	0	0	47.5266
0.157754	2	5	0	0	45.4193
0.157754	2	4	0	0	48.6652
0.157754	2	3	0	0	52.5687
0.157754	2	2	0	0	49.2116
0.157754	2	1	0	0	50.1547
0.158442	2	8	0	0	55.4742
0.158442	2	7	0	0	56.9236
0.158442	2	6	0	0	47.5266
0.158442	2	5	0	0	45.4193
0.158442	2	4	0	0	48.6652
0.158442	2	3	0	0	52.5687
0.158442	2	2	0	0	49.2116
0.158442	2	1	0	0	50.1547
0.158754	2	8	0	0	55.4742
0.158754	2	7	0	0	56.9236
0.158754	2	6	0	0	47.5266
0.158754	2	5	0	0	45.4193
0.158754	2	4	0	0	48.6652
0.158754	2	3	0	0	52.5687
0.158754	2	2	0	0	49.2116
0.158754	2	1	0	0	50.1547
0.159129	2	8	0	0	55.4742
0.159129	2	7	0	0	56.9236
0.159129	2	6	0	0	47.5266
0.159129	2	5	0	0	45.4193
0.159129	2	4	0	0	48.6652
0.159129	2	3	0	0	52.5687
0.159129	2	2	0	0	49.2116
0.159129	2	1	0	0	50.1547
0.160004	2	8	0	0	55.4742
0.160004	2	7	0	0	56.9236
0.160004	2	6	0	0	47.5266
0.160004	2	5	0	0	45.4193
0.160004	2	4	0	0	48.6652
0.160004	2	3	0	0	52.5687
0.160004	2	2	0	0	49.2116
0.160004	2	1	0	0	50.1547
0.160317	2	8	0	0	55.4742
0.160317	2	7	0	0	56.9236
0.160317	2	6	0	0	47.5266
0.160317	2	5	0	0	45.4193
0.160317	2	4	0	0	48.6652
0.160317	2	3	0	0	52.5687
0.160317	2	2	0	0	49.2116
0.160317	2	1	0	0	50.1547
0.161379	2	8	0	0	55.4742
0.161379	2	7	0	0	56.9236
0.161379	2	6	0	0	47.5266
0.161379	2	5	0	0	45.4193
0.161379	2	4	0	0	48.6652
0.161379	2	3	0	0	52.5687
0.161379	2	2	0	0	49.2116
0.161379	2	1	0	0	50.1547
0.161504	2	8	0	0	55.4742
0.161504	2	7	0	0	56.9236
0.161504	2	6	0	0	47.5266
0.161504	2	5	0	0	45.4193
0.161504	2	4	0	0	48.6652
0.161504	2	3	0	0	52.5687
0.161504	2	2	0	0	49.2116
0.161504	2	1	0	0	50.1547
0.162567	2	8	0	0	55.4742
0.162567	2	7	0	0	56.9236
0.162567	2	6	0	0	47.5266
0.162567	2	5	0	0	45.4193
0.162567	2	4	0	0	48.6652
0.162567	2	3	0	0	52.5687
0.162567	2	2	0	0	49.2116
0.162567	2	1	0	0	50.1547
0.162754	2	8	0	0	55.4742
0.162754	2	7	0	0	56.9236
0.162754	2	6	0	0	47.5266
0.162754	2	5	0	0	45.4193
0.162754	2	4	0	0	48.6652
0.162754	2	3	0	0	52.5687
0.162754	2	2	0	0	49.2116
0.162754	2	1	0	0	50.1547
0.163442	2	8	0	0	55.4742
0.163442	2	7	0	0	56.9236
0.163442	2	6	0	0	47.5266
0.163442	2	5	0	0	45.4193
0.163442	2	4	0	0	48.6652
0.163442	2	3	0	0	52.5687
0.163442	2	2	0	0	49.2116
0.163442	2	1	0	0	50.1547
0.163754	2	8	0	0	55.4742
0.163754	2	7	0	0	56.9236
0.163754	2	6	0	0	47.5266
0.163754	2	5	0	0	45.4193
0.163754	2	4	0	0	48.6652
0.163754	2	3	0	0	52.5687
0.163754	2	2	0	0	49.2116
0.163754	2	1	0	0	50.1547
0.164129	2	8	0	0	55.4742
0.164129	2	7	0	0	56.9236
0.164129	2	6	0	0	47.5266
0.164129	2	5	0	0	45.4193
0.164129	2	4	0	0	48.6652
0.164129	2	3	0	0	52.5687
0.164129	2	2	0	0	49.2116
0.164129	2	1	0	0	50.1547
0.165004	2	8	0	0	55.4742
0.165004	2	7	0	0	56.9236
0.165004	2	6	0	0	47.5266
0.165004	2	5	0	0	45.4193
0.165004	2	4	0	0	48.6652
0.165004	2	3	0	0	52.5687
0.165004	2	2	0	0	49.2116
0.165004	2	1	0	0	50.1547
0.165317	2	8	0	0	55.4742
0.165317	2	7	0	0	56.9236
0.165317	2	6	0	0	47.5266
0.165317	2	5	0	0	45.4193
0.165317	2	4	0	0	48.6652
0.165317	2	3	0	0	52.5687
0.165317	2	2	0	0	49.2116
0.165317	2	1	0	0	50.1547
0.166379	2	8	0	0	55.4742
0.166379	2	7	0	0	56.9236
0.166379	2	6	0	0	47.5266
0.166379	2	5	0	0	45.4193
0.166379	2	4	0	0	48.6652
0.166379	2	3	0	0	52.5687
0.166379	2	2	0	0	49.2116
0.166379	2	1	0	0	50.1547
0.166504	2	8	0	0	55.4742
0.166504	2	7	0	0	56.9236
0.166504	2	6	0	0	47.5266
0.166504	2	5	0	0	45.4193
0.166504	2	4	0	0	48.6652
0.166504	2	3	0	0	52.5687
0.166504	2	2	0	0	49.2116
0.166504	2	1	0	0	50.1547
0.167567	2	8	0	0	55.4742
0.167567	2	7	0	0	56.9236
0.167567	2	6	0	0	47.5266
0.167567	2	5	0	0	45.4193
0.167567	2	4	0	0	48.6652
0.167567	2	3	0	0	52.5687
0.167567	2	2	0	0	49.2116
0.167567	2	1	0	0	50.1547
0.167754	2	8	0	0	55.4742
0.167754	2	7	0	0	56.9236
0.167754	2	6	0	0	47.5266
0.167754	2	5	0	0	45.4193
0.167754	2	4	0	0	48.6652
0.167754	2	3	0	0	52.5687
0.167754	2	2	0	0	49.2116
0.167754	2	1	0	0	50.1547
0.168442	2	8	0	0	55.4742
0.168442	2	7	0	0	56.9236
0.168442	2	6	0	0	47.5266
0.168442	2	5	0	0	45.4193
0.168442	2	4	0	0	48.6652
0.168442	2	3	0	0	52.5687
0.168442	2	2	0	0	49.2116
0.168442	2	1	0	0	50.1547
0.168754	2	8	0	0	55.4742
0.168754	2	7	0	0	56.9236
0.168754	2	6	0	0	47.5266
0.168754	2	5	0	0	45.4193
0.168754	2	4	0	0	48.6652
0.168754	2	3	0	0	52.5687
0.168754	2	2	0	0	49.2116
0.168754	2	1	0	0	50.1547
0.169129	2	8	0	0	55.4742
0.169129	2	7	0	0	56.9236
0.169129	2	6	0	0	47.5266
0.169129	2	5	0	0	45.4193
0.169129	2	4	0	0	48.6652
0.169129	2	3	0	0	52.5687
0.169129	2	2	0	0	49.2116
0.169129	2	1	0	0	50.1547
0.170004	2	8	0	0	55.4742
0.170004	2	7	0	0	56.9236
0.170004	2	6	0	0	47.5266
0.170004	2	5	0	0	45.4193
0.170004	2	4	0	0	48.6652
0.170004	2	3	0	0	52.5687
0.170004	2	2	0	0	49.2116
0.170004	2	1	0	0	50.1547
0.170317	2	8	0	0	55.4742
0.170317	2	7	0	0	56.9236
0.170317	2	6	0	0	47.5266
0.170317	2	5	0	0	45.4193
0.170317	2	4	0	0	48.6652
0.170317	2	3	0	0	52.5687
0.170317	2	2	0	0	49.2116
0.170317	2	1	0	0	50.1547
0.171379	2	8	0	0	55.4742
0.171379	2	7	0	0	56.9236
0.171379	2	6	0	0	47.5266
0.171379	2	5	0	0	45.4193
0.171379	2	4	0	0	48.6652
0.171379	2	3	0	0	52.5687
0.171379	2	2	0	0	49.2116
0.171379	2	1	0	0	50.1547
0.171504	2	8	0	0	55.4742
0.171504	2	7	0	0	56.9236
0.171504	2	6	0	0	47.5266
0.171504	2	5	0	0	45.4193
0.171504	2	4	0	0	48.6652
0.171504	2	3	0	0	52.5687
0.171504	2	2	0	0	49.2116
0.171504	2	1	0	0	50.1547
0.172317	2	8	0	0	55.4742
0.172317	2	7	0	0	56.9236
0.172317	2	6	0	0	47.5266
0.172317	2	5	0	0	45.4193
0.172317	2	4	0	0	48.6652
0.172317	2	3	0	0	52.5687
0.172317	2	2	0	0	49.2116
0.172317	2	1	0	0	50.1547
0.172379	2	8	0	0	55.4742
0.172379	2	7	0	0	56.9236
0.172379	2	6	0	0	47.5266
0.172379	2	5	0	0	45.4193
0.172379	2	4	0	0	48.6652
0.172379	2	3	0	0	52.5687
0.172379	2	2	0	0	49.2116
0.172379	2	1	0	0	50.1547
0.172442	2	8	0	0	55.4742
0.172442	2	7	0	0	56.9236
0.172442	2	6	0	0	47.5266
0.172442	2	5	0	0	45.4193
0.172442	2	4	0	0	48.6652
0.172442	2	3	0	0	52.5687
0.172442	2	2	0	0	49.2116
0.172442	2	1	0	0	50.1547
0.172504	2	8	0	0	55.4742
0.172504	2	7	0	0	56.9236
0.172504	2	6	0	0	47.5266
0.172504	2	5	0	0	45.4193
0.172504	2	4	0	0	48.6652
0.172504	2	3	0	0	52.5687
0.172504	2	2	0	0	49.2116
0.172504	2	1	0	0	50.1547
0.172567	2	8	0	0	55.4742
0.172567	2	7	0	0	56.9236
0.172567	2	6	0	0	47.5266
0.172567	2	5	0	0	45.4193
0.172567	2	4	0	0	48.6652
0.172567	2	3	0	0	52.5687
0.172567	2	2	0	0	49.2116
0.172567	2	1	0	0	50.1547
0.172629	2	8	0	0	55.4742
0.172629	2	7	0	0	56.9236
0.172629	2	6	0	0	47.5266
0.172629	2	5	0	0	45.4193
0.172629	2	4	0	0	48.6652
0.172629	2	3	0	0	52.5687
0.172629	2	2	0	0	49.2116
0.172629	2	1	0	0	50.1547
0.172692	2	8	0	0	55.4742
0.172692	2	7	0	0	56.9236
0.172692	2	6	0	0	47.5266
0.172692	2	5	0	0	45.4193
0.172692	2	4	0	0	48.6652
0.172692	2	3	0	0	52.5687
0.172692	2	2	0	0	49.2116
0.172692	2	1	0	0	50.1547
0.172754	2	8	0	0	55.4742
0.172754	2	7	0	0	56.9236
0.172754	2	6	0	0	47.5266
0.172754	2	5	0	0	45.4193
0.172754	2	4	0	0	48.6652
0.172754	2	3	0	0	52.5687
0.172754	2	2	0	0	49.2116
0.172754	2	1	0	0	50.1547
0.173442	2	8	0	0	55.4742
0.173442	2	7	0	0	56.9236
0.173442	2	6	0	0	47.5266
0.173442	2	5	0	0	45.4193
0.173442	2	4	0	0	48.6652
0.173442	2	3	0	0	52.5687
0.173442	2	2	0	0	49.2116
0.173442	2	1	0	0	50.1547
0.173754	2	8	0	0	55.4742
0.173754	2	7	0	0	56.9236
0.173754	2	6	0	0	47.5266
0.173754	2	5	0	0	45.4193
0.173754	2	4	0	0	48.6652
0.173754	2	3	0	0	52.5687
0.173754	2	2	0	0	49.2116
0.173754	2	1	0	0	50.1547
0.174129	2	8	0	0	55.4742
0.174129	2	7	0	0	56.9236
0.174129	2	6	0	0	47.5266
0.174129	2	5	0	0	45.4193
0.174129	2	4	0	0	48.6652
0.174129	2	3	0	0	52.5687
0.174129	2	2	0	0	49.2116
0.174129	2	1	0	0	50.1547
0.175004	2	8	0	0	55.4742
0.175004	2	7	0	0	56.9236
0.175004	2	6	0	0	47.5266
0.175004	2	5	0	0	45.4193
0.175004	2	4	0	0	48.6652
0.175004	2	3	0	0	52.5687
0.175004	2	2	0	0	49.2116
0.175004	2	1	0	0	50.1547
0.175317	2	8	0	0	55.4742
0.175317	2	7	0	0	56.9236
0.175317	2	6	0	0	47.5266
0.175317	2	5	0	0	45.4193
0.175317	2	4	0	0	48.6652
0.175317	2	3	0	0	52.5687
0.175317	2	2	0	0	49.2116
0.175317	2	1	0	0	50.1547
0.176379	2	8	0	0	55.4742
0.176379	2	7	0	0	56.9236
0.176379	2	6	0	0	47.5266
0.176379	2	5	0	0	45.4193
0.176379	2	4	0	0	48.6652
0.176379	2	3	0	0	52.5687
0.176379	2	2	0	0	49.2116
0.176379	2	1	0	0	50.1547
0.176504	2	8	0	0	55.4742
0.176504	2	7	0	0	56.9236
0.176504	2	6	0	0	47.5266
0.176504	2	5	0	0	45.4193
0.176504	2	4	0	0	48.6652
0.176504	2	3	0	0	52.5687
0.176504	2	2	0	0	49.2116
0.176504	2	1	0	0	50.1547
0.177567	2	8	0	0	55.4742
0.177567	2	7	0	0	56.9236
0.177567	2	6	0	0	47.5266
0.177567	2	5	0	0	45.4193
0.177567	2	4	0	0	48.6652
0.177567	2	3	0	0	52.5687
0.177567	2	2	0	0	49.2116
0.177567	2	1	0	0	50.1547
0.177754	2	8	0	0	55.4742
0.177754	2	7	0	0	56.9236
0.177754	2	6	0	0	47.5266
0.177754	2	5	0	0	45.4193
0.177754	2	4	0	0	48.6652
0.177754	2	3	0	0	52.5687
0.177754	2	2	0	0	49.2116
0.177754	2	1	0	0	50.1547
0.178442	2	8	0	0	55.4742
0.178442	2	7	0	0	56.9236
0.178442	2	6	0	0	47.5266
0.178442	2	5	0	0	45.4193
0.178442	2	4	0	0	48.6652
0.178442	2	3	0	0	52.5687
0.178442	2	2	0	0	49.2116
0.178442	2	1	0	0	50.1547
0.178754	2	8	0	0	55.4742
0.178754	2	7	0	0	56.9236
0.178754	2	6	0	0	47.5266
0.178754	2	5	0	0	45.4193
0.178754	2	4	0	0	48.6652
0.178754	2	3	0	0	52.5687
0.178754	2	2	0	0	49.2116
0.178754	2	1	0	0	50.1547
0.179129	2	8	0	0	55.4742
0.179129	2	7	0	0	56.9236
0.179129	2	6	0	0	47.5266
0.179129	2	5	0	0	45.4193
0.179129	2	4	0	0	48.6652
0.179129	2	3	0	0	52.5687
0.179129	2	2	0	0	49.2116
0.179129	2	1	0	0	50.1547
0.180004	2	8	0	0	55.4742
0.180004	2	7	0	0	56.9236
0.180004	2	6	0	0	47.5266
0.180004	2	5	0	0	45.4193
0.180004	2	4	0	0	48.6652
0.180004	2	3	0	0	52.5687
0.180004	2	2	0	0	49.2116
0.180004	2	1	0	0	50.1547
0.180317	2	8	0	0	55.4742
0.180317	2	7	0	0	56.9236
0.180317	2	6	0	0	47.5266
0.180317	2	5	0	0	45.4193
0.180317	2	4	0	0	48.6652
0.180317	2	3	0	0	52.5687
0.180317	2	2	0	0	49.2116
0.180317	2	1	0	0	50.1547
0.181379	2	8	0	0	55.4742
0.181379	2	7	0	0	56.9236
0.181379	2	6	0	0	47.5266
0.181379	2	5	0	0	45.4193
0.181379	2	4	0	0	48.6652
0.181379	2	3	0	0	52.5687
0.181379	2	2	0	0	49.2116
0.181379	2	1	0	0	50.1547
0.181504	2	8	0	0	55.4742
0.181504	2	7	0	0	56.9236
0.181504	2	6	0	0	47.5266
0.181504	2	5	0	0	45.4193
0.181504	2	4	0	0	48.6652
0.181504	2	3	0	0	52.5687
0.181504	2	2	0	0	49.2116
0.181504	2	1	0	0	50.1547
0.182567	2	8	0	0	55.4742
0.182567	2	7	0	0	56.9236
0.182567	2	6	0	0	47.5266
0.182567	2	5	0	0	45.4193
0.182567	2	4	0	0	48.6652
0.182567	2	3	0	0	52.5687
0.182567	2	2	0	0	49.2116
0.182567	2	1	0	0	50.1547
0.182754	2	8	0	0	55.4742
0.182754	2	7	0	0	56.9236
0.182754	2	6	0	0	47.5266
0.182754	2	5	0	0	45.4193
0.182754	2	4	0	0	48.6652
0.182754	2	3	0	0	52.5687
0.182754	2	2	0	0	49.2116
0.182754	2	1	0	0	50.1547
0.183442	2	8	0	0	55.4742
0.183442	2	7	0	0	56.9236
0.183442	2	6	0	0	47.5266
0.183442	2	5	0	0	45.4193
0.183442	2	4	0	0	48.6652
0.183442	2	3	0	0	52.5687
0.183442	2	2	0	0	49.2116
0.183442	2	1	0	0	50.1547
0.183754	2	8	0	0	55.4742
0.183754	2	7	0	0	56.9236
0.183754	2	6	0	0	47.5266
0.183754	2	5	0	0	45.4193
0.183754	2	4	0	0	48.6652
0.183754	2	3	0	0	52.5687
0.183754	2	2	0	0	49.2116
0.183754	2	1	0	0	50.1547
0.184129	2	8	0	0	55.4742
0.184129	2	7	0	0	56.9236
0.184129	2	6	0	0	47.5266
0.184129	2	5	0	0	45.4193
0.184129	2	4	0	0	48.6652
0.184129	2	3	0	0	52.5687
0.184129	2	2	0	0	49.2116
0.184129	2	1	0	0	50.1547
0.185004	2	8	0	0	55.4742
0.185004	2	7	0	0	56.9236
0.185004	2	6	0	0	47.5266
0.185004	2	5	0	0	45.4193
0.185004	2	4	0	0	48.6652
0.185004	2	3	0	0	52.5687
0.185004	2	2	0	0	49.2116
0.185004	2	1	0	0	50.1547
0.185317	2	8	0	0	55.4742
0.185317	2	7	0	0	56.9236
0.185317	2	6	0	0	47.5266
0.185317	2	5	0	0	45.4193
0.185317	2	4	0	0	48.6652
0.185317	2	3	0	0	52.5687
0.185317	2	2	0	0	49.2116
0.185317	2	1	0	0	50.1547
0.186379	2	8	0	0	55.4742
0.186379	2	7	0	0	56.9236
0.186379	2	6	0	0	47.5266
0.186379	2	5	0	0	45.4193
0.186379	2	4	0	0	48.6652
0.186379	2	3	0	0	52.5687
0.186379	2	2	0	0	49.2116
0.186379	2	1	0	0	50.1547
0.186504	2	8	0	0	55.4742
0.186504	2	7	0	0	56.9236
0.186504	2	6	0	0	47.5266
0.186504	2	5	0	0	45.4193
0.186504	2	4	0	0	48.6652
0.186504	2	3	0	0	52.5687
0.186504	2	2	0	0	49.2116
0.186504	2	1	0	0	50.1547
0.187567	2	8	0	0	55.4742
0.187567	2	7	0	0	56.9236
0.187567	2	6	0	0	47.5266
0.187567	2	5	0	0	45.4193
0.187567	2	4	0	0	48.6652
0.187567	2	3	0	0	52.5687
0.187567	2	2	0	0	49.2116
0.187567	2	1	0	0	50.1547
0.187754	2	8	0	0	55.4742
0.187754	2	7	0	0	56.9236
0.187754	2	6	0	0	47.5266
0.187754	2	5	0	0	45.4193
0.187754	2	4	0	0	48.6652
0.187754	2	3	0	0	52.5687
0.187754	2	2	0	0	49.2116
0.187754	2	1	0	0	50.1547
0.188442	2	8	0	0	55.4742
0.188442	2	7	0	0	56.9236
0.188442	2	6	0	0	47.5266
0.188442	2	5	0	0	45.4193
0.188442	2	4	0	0	48.6652
0.188442	2	3	0	0	52.5687
0.188442	2	2	0	0	49.2116
0.188442	2	1	0	0	50.1547
0.188754	2	8	0	0	55.4742
0.188754	2	7	0	0	56.9236
0.188754	2	6	0	0	47.5266
